strain	strain_name	segment	date	host	country	subtype	virus_species	hpiv_subtype
KY973572	HPIV3/Seattle/USA/10S2/2010-XX-XX	NA	2010-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MW654344	GER/6490/17_18	NA	2018-07-02	Human	Germany	NA	Human_respirovirus_3	HPIV3
ON385748	HPIV3/Gwangju/KOR/38/2018	NA	2018-07-03	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385708	HPIV3/Gwangju/KOR/38/2018	NA	2018-07-03	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
KX467903	HPIV3s/Zagreb.HR/46.13_1651_	NA	2013-11-15	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MH006647	HPIV3/VietNam/052/2009	NA	2009-03-26	Human	Viet_Nam	NA	Human_respirovirus_3	HPIV3
ON385643	HPIV3/Gwangju/KOR/10/2019	NA	2019-05-14	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385759	HPIV3/Gwangju/KOR/10/2019	NA	2019-05-14	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385739	HPIV3/Gwangju/KOR/29/2018	NA	2018-05-22	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385699	HPIV3/Gwangju/KOR/29/2018	NA	2018-05-22	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
KY973562	HPIV3/Seattle/USA/5787/2015-XX-XX	NA	2015-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MH678681	HPIV3/UK/180/05/2013	NA	2013-05-XX	Human	United_Kingdom	NA	Human_respirovirus_3	HPIV3
KY369876	HPIV3/Seattle/USA/SC113/2016-XX-XX	NA	2016-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KT796432	NSVH2015_6_62292	NA	2015-02-07	Human	Spain	NA	Human_respirovirus_3	HPIV3
MH006662	HPIV3/VietNam/083/2010	NA	2010-01-11	Human	Viet_Nam	NA	Human_respirovirus_3	HPIV3
KY779595	HPIV3/Seattle/USA/4629/2015-XX-XX	NA	2015-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KY618153	C84A_1_5	NA	2016-XX-XX	Human	South_Korea	3	Human_respirovirus_3	HPIV3
KY618145	C84A_1_5	NA	2016-XX-XX	Human	South_Korea	3	Human_respirovirus_3	HPIV3
KT796446	NSVH2015_16_00692	NA	2015-04-14	Human	Spain	NA	Human_respirovirus_3	HPIV3
ON385590	HPIV3/Gwangju/KOR/03/2021	NA	2021-09-13	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385788	HPIV3/Gwangju/KOR/03/2021	NA	2021-09-13	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385610	HPIV3/Gwangju/KOR/23/2021	NA	2021-09-07	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385808	HPIV3/Gwangju/KOR/23/2021	NA	2021-09-07	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
LC189445	2011Pt184_2_2	NA	2011-08-30	Human	Japan	NA	Human_respirovirus_3	HPIV3
KT796377	NSVH2014_15_06216	NA	2014-04-12	Human	Spain	NA	Human_respirovirus_3	HPIV3
MF554728	HPIV3/Seattle/USA/2F6/2009-XX-XX	NA	2009-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MN116664	KS18	NA	2011-09-21	Human	Kenya	NA	Human_respirovirus_3	HPIV3
MH684362	HPIV3/Zagreb.HR/28.18_461_	NA	2018-07-10	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MW654287	GER/4568/14_15	NA	2015-03-23	Human	Germany	NA	Human_respirovirus_3	HPIV3
ON385664	HPIV3/Gwangju/KOR/31/2019	NA	2019-06-25	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385780	HPIV3/Gwangju/KOR/31/2019	NA	2019-06-25	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
MF554735	HPIV3/Seattle/USA/2B1/2009-XX-XX	NA	2009-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
LC316031	HPIV3/Iwate/62/2014	NA	2014-08-07	Human	Japan	3	Human_respirovirus_3	HPIV3
OM240924	PIV3_KINRESS_BS0351	NA	2019-07-XX	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
LC189455	2011Pt200	NA	2011-10-25	Human	Japan	NA	Human_respirovirus_3	HPIV3
KX912815	MY_U3851/14	NA	2014-05-02	Human	Malaysia	NA	Human_respirovirus_3	HPIV3
KY973556	HPIV3/Seattle/USA/5426/2015-XX-XX	NA	2015-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KY618205	E5_3	NA	2016-XX-XX	Human	South_Korea	3	Human_respirovirus_3	HPIV3
MH684345	HPIV3/Zagreb.HR/2018-XX-XX_267__+3	NA	2018-XX-XX	Human	Croatia	NA	Human_respirovirus_3	HPIV3
KT796409	NSVH2014_34_78424	NA	2014-08-22	Human	Spain	NA	Human_respirovirus_3	HPIV3
KY618185	Con6	NA	2016-XX-XX	Human	South_Korea	3	Human_respirovirus_3	HPIV3
KY369870	HPIV3/Seattle/USA/SC332/2016-XX-XX	NA	2016-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MT489416	HD15126	NA	2015-04-XX	Human	Germany	NA	Human_respirovirus_3	HPIV3
MN116673	ML8	NA	2012-05-23	Human	Kenya	NA	Human_respirovirus_3	HPIV3
KT796436	NSVH2015_13_45002	NA	2015-03-24	Human	Spain	NA	Human_respirovirus_3	HPIV3
MW052044	2019-XX-XX_2318	NA	2019-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MH006670	HPIV3/VietNam/092/2010	NA	2010-04-20	Human	Viet_Nam	NA	Human_respirovirus_3	HPIV3
LC373332	HPIV3/Sendai_H/1004/1997-XX-XX	NA	1997-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
MH006659	HPIV3/VietNam/079/2009	NA	2009-12-22	Human	Viet_Nam	NA	Human_respirovirus_3	HPIV3
MW654255	GER/3420/12_13	NA	2013-02-18	Human	Germany	NA	Human_respirovirus_3	HPIV3
KX467950	HPIV3s/Zagreb.HR/48/14_1732_	NA	2014-11-28	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MW654295	GER/0349/15_16	NA	2015-11-05	Human	Germany	NA	Human_respirovirus_3	HPIV3
KX912816	MY_U3866/14	NA	2014-05-05	Human	Malaysia	NA	Human_respirovirus_3	HPIV3
MW654262	GER/3505/13_14	NA	2014-05-05	Human	Germany	NA	Human_respirovirus_3	HPIV3
LC373446	HPIV3/Sendai_H/N984/1997-XX-XX	NA	1997-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
KY973571	HPIV3/Seattle/USA/SC2337/2017-XX-XX	NA	2017-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MK679539	C94	NA	2017-03-28	Human	China	NA	Human_respirovirus_3	HPIV3
MW654302	GER/4310/15_16	NA	2016-06-13	Human	Germany	NA	Human_respirovirus_3	HPIV3
LC189394	2010Pt28	NA	2010-09-07	Human	Japan	NA	Human_respirovirus_3	HPIV3
MW654291	GER/5077/14_15	NA	2015-05-05	Human	Germany	NA	Human_respirovirus_3	HPIV3
MF166751	HPIV3/Seattle/USA/SC3182/2017-XX-XX	NA	2017-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MW654252	GER/3284/13_14	NA	2014-04-08	Human	Germany	NA	Human_respirovirus_3	HPIV3
MH699951	HPIV3/UK/D/26/06/2017	NA	2017-06-26	Human	United_Kingdom	NA	Human_respirovirus_3	HPIV3
LC373427	HPIV3/Sendai_H/805/2010-XX-XX	NA	2010-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
LC373444	HPIV3/Sendai_H/963/2009-XX-XX	NA	2009-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
KT796452	NSVH2015_18_59926	NA	2015-04-29	Human	Spain	NA	Human_respirovirus_3	HPIV3
KT796460	NSVH2014_15_04182	NA	2014-04-10	Human	Spain	NA	Human_respirovirus_3	HPIV3
MT118714	2019-XX-XX_2846	NA	2019-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MW654306	GER/1936/16_17	NA	2017-01-16	Human	Germany	NA	Human_respirovirus_3	HPIV3
LC486604	HPIV3s/SaitamaC.JPN/12_175	NA	2012-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
KY933412	HPIV3/Seattle/USA/4966/2015-XX-XX	NA	2015-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KX912791	MY_U2223/13	NA	2013-04-01	Human	Malaysia	NA	Human_respirovirus_3	HPIV3
ON385735	HPIV3/Gwangju/KOR/25/2018	NA	2018-05-15	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385695	HPIV3/Gwangju/KOR/25/2018	NA	2018-05-15	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
KY618158	C84A_4_1	NA	2016-XX-XX	Human	South_Korea	3	Human_respirovirus_3	HPIV3
LC486614	HPIV3s/SaitamaC.JPN/13_283	NA	2013-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
KX912796	MY_U2391/13	NA	2013-05-10	Human	Malaysia	NA	Human_respirovirus_3	HPIV3
KX467901	HPIV3s/Zagreb.HR/18.11_9484_	NA	2011-04-04	Human	Croatia	NA	Human_respirovirus_3	HPIV3
KX467920	HPIV3s/Zagreb.HR/48/12_3267_	NA	2012-11-30	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MN116663	KS17	NA	2010-11-29	Human	Kenya	NA	Human_respirovirus_3	HPIV3
MF973184	HPIV3/Seattle/USA/7S10/2011-XX-XX	NA	2011-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MN116678	PR3	NA	2010-08-25	Human	Kenya	NA	Human_respirovirus_3	HPIV3
KT796395	NSVH2014_24_43329	NA	2014-06-10	Human	Spain	NA	Human_respirovirus_3	HPIV3
MW654257	GER/0549/13_14	NA	2013-11-25	Human	Germany	NA	Human_respirovirus_3	HPIV3
ON385732	HPIV3/Gwangju/KOR/22/2018	NA	2018-05-14	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385692	HPIV3/Gwangju/KOR/22/2018	NA	2018-05-14	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
OM240902	PIV3_KINRESS_SO0460	NA	2018-05-XX	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
LC720874	PIV3_Fukushima_O298_2018-XX-XX	NA	2018-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
LC373331	HPIV3/Sendai_H/N1009/1998-XX-XX	NA	1998-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
ON385659	HPIV3/Gwangju/KOR/26/2019	NA	2019-06-11	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385775	HPIV3/Gwangju/KOR/26/2019	NA	2019-06-11	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
MT489422	HD21851	NA	2015-06-XX	Human	Germany	NA	Human_respirovirus_3	HPIV3
LC189401	2010Pt25_3_3	NA	2010-11-02	Human	Japan	NA	Human_respirovirus_3	HPIV3
ON385813	HPIV3/Gwangju/KOR/28/2021	NA	2021-09-08	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385615	HPIV3/Gwangju/KOR/28/2021	NA	2021-09-08	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
KY973578	HPIV3/Seattle/USA/10N6/2010-XX-XX	NA	2010-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KX467917	HPIV3s/Zagreb.HR/43/12_3077_	NA	2012-10-25	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MN306055	HPIV3/Seattle/USA/SC9475/2019-XX-XX	NA	2019-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KX467911	HPIV3s/Zagreb.HR/05/12_1700_	NA	2012-02-02	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MH678685	HPIV3/UK/21/06/2014	NA	2014-06-XX	Human	United_Kingdom	NA	Human_respirovirus_3	HPIV3
MW654368	GER/3137/18_19	NA	2019-03-04	Human	Germany	NA	Human_respirovirus_3	HPIV3
KT796380	NSVH2014_16_05691	NA	2014-04-14	Human	Spain	NA	Human_respirovirus_3	HPIV3
KY973589	HPIV3/Seattle/USA/10I6/2010-XX-XX	NA	2010-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
ON385823	HPIV3/Gwangju/KOR/39/2021	NA	2021-09-13	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385624	HPIV3/Gwangju/KOR/39/2021	NA	2021-09-13	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
MF554717	HPIV3/Seattle/USA/2A8/2009-XX-XX	NA	2009-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KY973555	HPIV3/Seattle/USA/5015/2015-XX-XX	NA	2015-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
ON385722	HPIV3/Gwangju/KOR/12/2018	NA	2018-04-23	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385682	HPIV3/Gwangju/KOR/12/2018	NA	2018-04-23	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
MW880952	HPIV_3_HA_Patient_10	NA	2016-XX-XX	Human	Netherlands	NA	Human_respirovirus_3	HPIV3
KX467953	HPIV3s/Zagreb.HR/08/15_368_	NA	2015-02-20	Human	Croatia	NA	Human_respirovirus_3	HPIV3
KY973567	HPIV3/Seattle/USA/6081/2015-XX-XX	NA	2015-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MN116679	KR3	NA	2010-09-09	Human	Kenya	NA	Human_respirovirus_3	HPIV3
MT489442	HD18897	NA	2016-05-XX	Human	Germany	NA	Human_respirovirus_3	HPIV3
KY684756	HPIV3/Seattle/USA/SC2171/2017-XX-XX	NA	2017-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KY779611	HPIV3/Seattle/USA/4363/2015-XX-XX	NA	2015-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KT796406	NSVH2014_31_47421	NA	2014-07-31	Human	Spain	NA	Human_respirovirus_3	HPIV3
LC373359	HPIV3/Sendai_H/N173/2015-XX-XX	NA	2015-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
LC373375	HPIV3/Sendai_H/2412/2004-XX-XX	NA	2004-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
KY355161	BJ/02073/2015	NA	2015-09-XX	Human	China	NA	Human_respirovirus_3	HPIV3
KX912803	MY_U2459/13	NA	2013-05-31	Human	Malaysia	NA	Human_respirovirus_3	HPIV3
OM240923	PIV3_KINRESS_BS0469	NA	2018-08-XX	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
KX467930	HPIV3s/Zagreb.HR/44/13_1559_	NA	2013-10-28	Human	Croatia	NA	Human_respirovirus_3	HPIV3
LC316035	HPIV3/Iwate/77/2015	NA	2015-06-16	Human	Japan	3	Human_respirovirus_3	HPIV3
KY779597	HPIV3/Seattle/USA/4561/2015-XX-XX	NA	2015-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KX467887	HPIV3s/Zagreb.HR/17.11_9124_	NA	2011-04-25	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MZ802991	43284	NA	2019-01-XX	Monkey	Russia	NA	Human_respirovirus_3	HPIV3
KY684753	HPIV3/Seattle/USA/9L10/2009-XX-XX	NA	2009-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
ON385816	HPIV3/Gwangju/KOR/31/2021	NA	2021-09-11	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385618	HPIV3/Gwangju/KOR/31/2021	NA	2021-09-11	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385741	HPIV3/Gwangju/KOR/31/2018	NA	2018-05-22	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385701	HPIV3/Gwangju/KOR/31/2018	NA	2018-05-22	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
MW880938	HPIV_3_HA_Reference_Patient_1	NA	2016-XX-XX	Human	Netherlands	NA	Human_respirovirus_3	HPIV3
KY648986	C84B_1_1	NA	2016-XX-XX	Human	Korea	NA	Human_respirovirus_3	HPIV3
MK167032	HPIV3/Seattle/USA/7A5/2010-XX-XX	NA	2010-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
ON385650	HPIV3/Gwangju/KOR/17/2019	NA	2019-05-25	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385766	HPIV3/Gwangju/KOR/17/2019	NA	2019-05-25	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
MH678686	HPIV3/UK/30/07/2014	NA	2014-07-XX	Human	United_Kingdom	NA	Human_respirovirus_3	HPIV3
LC373420	HPIV3/Sendai_H/N758/1999-XX-XX	NA	1999-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
KX912768	MY_U800/12	NA	2012-07-06	Human	Malaysia	NA	Human_respirovirus_3	HPIV3
MW880966	HPIV_3_HA_Patient_46	NA	2016-XX-XX	Human	Netherlands	NA	Human_respirovirus_3	HPIV3
LC373439	HPIV3/Sendai_H/926/2012-XX-XX/LSV2	NA	2012-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
MW654364	GER/1445/18_19	NA	2019-01-16	Human	Germany	NA	Human_respirovirus_3	HPIV3
KX467914	HPIV3s/Zagreb.HR/18/12_2528_	NA	2012-05-15	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MG773276	HPIV3/BuenosAires/ARG/002/2017	NA	2017-07-19	Human	Argentina	NA	Human_respirovirus_3	HPIV3
KX912776	MY_U1633/12	NA	2012-12-10	Human	Malaysia	NA	Human_respirovirus_3	HPIV3
MF973169	HPIV3/Seattle/USA/7E1/2010-XX-XX	NA	2010-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MT063590	PREDICT_KHAH0747	NA	2018-XX-XX	Human	Cambodia	NA	Human_respirovirus_3	HPIV3
MT063589	PREDICT_KHAH0747	NA	2018-XX-XX	Human	Cambodia	NA	Human_respirovirus_3	HPIV3
MW880961	HPIV_3_HA_Patient_22	NA	2016-XX-XX	Human	Netherlands	NA	Human_respirovirus_3	HPIV3
KX467923	HPIV3s/Zagreb.HR/04/13_176_	NA	2013-01-23	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MW654259	GER/2346/13_14	NA	2014-02-27	Human	Germany	NA	Human_respirovirus_3	HPIV3
MW654303	GER/0844/16_17	NA	2016-12-02	Human	Germany	NA	Human_respirovirus_3	HPIV3
MH006652	HPIV3/VietNam/060/2010	NA	2010-01-11	Human	Viet_Nam	NA	Human_respirovirus_3	HPIV3
KX912777	MY_U1654/12	NA	2012-12-17	Human	Malaysia	NA	Human_respirovirus_3	HPIV3
KT796453	NSVH2015_18_60868	NA	2015-05-02	Human	Spain	NA	Human_respirovirus_3	HPIV3
KY973568	HPIV3/Seattle/USA/10E1/2010-XX-XX	NA	2010-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
LC486618	HPIV3s/SaitamaC.JPN/14_321	NA	2014-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
LC373424	HPIV3/Sendai_H/N783/1999-XX-XX	NA	1999-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
ON385747	HPIV3/Gwangju/KOR/37/2018	NA	2018-06-18	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385707	HPIV3/Gwangju/KOR/37/2018	NA	2018-06-18	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
MH684347	HPIV3/Zagreb.HR/2018-XX-XX_281_	NA	2018-XX-XX	Human	Croatia	NA	Human_respirovirus_3	HPIV3
KY973586	HPIV3/Seattle/USA/10J4/2010-XX-XX	NA	2010-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
OM240906	PIV3_KINRESS_JJ0187	NA	2016-05-XX	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
KX467898	HPIV3s/Zagreb.HR/08.14_390_	NA	2014-02-20	Human	Croatia	NA	Human_respirovirus_3	HPIV3
LC189432	2011Pt139_1_2	NA	2011-06-28	Human	Japan	NA	Human_respirovirus_3	HPIV3
LC189439	2011Pt184_1_2	NA	2011-08-23	Human	Japan	NA	Human_respirovirus_3	HPIV3
ON385639	HPIV3/Gwangju/KOR/05/2019	NA	2019-04-30	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385755	HPIV3/Gwangju/KOR/05/2019	NA	2019-04-30	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385666	HPIV3/Gwangju/KOR/33/2019	NA	2019-07-21	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385782	HPIV3/Gwangju/KOR/33/2019	NA	2019-07-21	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
LC189419	2010Pt85	NA	2010-12-14	Human	Japan	NA	Human_respirovirus_3	HPIV3
LC316014	HPIV3/Iwate/26/2013	NA	2013-06-15	Human	Japan	3	Human_respirovirus_3	HPIV3
ON385655	HPIV3/Gwangju/KOR/22/2019	NA	2019-06-04	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385771	HPIV3/Gwangju/KOR/22/2019	NA	2019-06-04	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
KX467919	HPIV3s/Zagreb.HR/45/12_3174_	NA	2012-11-09	Human	Croatia	NA	Human_respirovirus_3	HPIV3
LC373370	HPIV3/Sendai_H/2351/2005-XX-XX	NA	2005-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
MT489418	HD15267	NA	2015-04-XX	Human	Germany	NA	Human_respirovirus_3	HPIV3
LC373402	HPIV3/Sendai_H/3217/2003-XX-XX	NA	2003-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
MF034890	hPIV3/USA/UAMS_038/2016	NA	2016-06-07	Human	USA	NA	Human_respirovirus_3	HPIV3
KY779616	HPIV3/Seattle/USA/1126/2015-XX-XX	NA	2015-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MW654383	GER/4049/15_16	NA	2016-04-20	Human	Germany	NA	Human_respirovirus_3	HPIV3
KX467900	HPIV3s/Zagreb.HR/19.11_9935_	NA	2011-04-13	Human	Croatia	NA	Human_respirovirus_3	HPIV3
LC189385	2010Pt4	NA	2010-08-24	Human	Japan	NA	Human_respirovirus_3	HPIV3
LC486619	HPIV3s/SaitamaC.JPN/14_326	NA	2014-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
LC654459	NIID_79133_1_2019	NA	2018-06-18	Human	USA	NA	Human_respirovirus_3	HPIV3
LC373408	HPIV3/Sendai_H/N361/2011-XX-XX	NA	2011-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
KT796383	NSVH2014_18_15042	NA	2014-04-29	Human	Spain	NA	Human_respirovirus_3	HPIV3
KX467904	HPIV3s/Zagreb.HR/21.14_1014_	NA	2014-05-23	Human	Croatia	NA	Human_respirovirus_3	HPIV3
LC486635	HPIV3s/SaitamaC.JPN/16_444	NA	2016-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
KY674934	HPIV3/Seattle/USA/9Q3/2009-XX-XX	NA	2009-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
MW654299	GER/0456/15_16	NA	2015-11-13	Human	Germany	NA	Human_respirovirus_3	HPIV3
ON385640	HPIV3/Gwangju/KOR/06/2019	NA	2019-05-28	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385756	HPIV3/Gwangju/KOR/06/2019	NA	2019-05-28	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
KX467940	HPIV3s/Zagreb.HR/25/14_1103_	NA	2014-06-16	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MW654360	GER/0894/18_19	NA	2018-12-10	Human	Germany	NA	Human_respirovirus_3	HPIV3
ON385744	HPIV3/Gwangju/KOR/34/2018	NA	2018-05-29	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385704	HPIV3/Gwangju/KOR/34/2018	NA	2018-05-29	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
MH699933	HPIV3/UK/1/15/05/2017	NA	2017-05-15	Human	United_Kingdom	NA	Human_respirovirus_3	HPIV3
MW654301	GER/4173/15_16	NA	2016-05-09	Human	Germany	NA	Human_respirovirus_3	HPIV3
MF554716	HPIV3/Seattle/USA/2D5/2009-XX-XX	NA	2009-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KY355153	BJ/07029/2015	NA	2015-08-XX	Human	China	NA	Human_respirovirus_3	HPIV3
MH006674	HPIV3/VietNam/096/2009	NA	2009-12-28	Human	Viet_Nam	NA	Human_respirovirus_3	HPIV3
MT489456	HD22913	NA	2016-06-XX	Human	Germany	NA	Human_respirovirus_3	HPIV3
KX467946	HPIV3s/Zagreb.HR/43/14_1512_	NA	2014-10-23	Human	Croatia	NA	Human_respirovirus_3	HPIV3
KX467956	HPIV3s/Zagreb.HR/43/14_1512_	NA	2015-05-22	Human	Croatia	NA	Human_respirovirus_3	HPIV3
MW880939	HPIV_3_HA_Patient_6	NA	2016-XX-XX	Human	Netherlands	NA	Human_respirovirus_3	HPIV3
KY618169	C84B_5_1	NA	2016-XX-XX	Human	South_Korea	3	Human_respirovirus_3	HPIV3
LC189379	2010Pt18_1_2	NA	2010-08-17	Human	Japan	NA	Human_respirovirus_3	HPIV3
MW654359	GER/0778/18_19	NA	2018-12-03	Human	Germany	NA	Human_respirovirus_3	HPIV3
LC373369	HPIV3/Sendai_H/2349/2005-XX-XX	NA	2005-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
MW654296	GER/0357/15_16	NA	2015-11-09	Human	Germany	NA	Human_respirovirus_3	HPIV3
KT796371	NSVH2014_10_45149	NA	2014-03-05	Human	Spain	NA	Human_respirovirus_3	HPIV3
MK343445	MCL_18_H_1211	NA	2018-06-04	Human	India	NA	Human_respirovirus_3	HPIV3
MW654284	GER/4324/14_15	NA	2015-03-12	Human	Germany	NA	Human_respirovirus_3	HPIV3
ON385663	HPIV3/Gwangju/KOR/30/2019	NA	2019-06-22	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385779	HPIV3/Gwangju/KOR/30/2019	NA	2019-06-22	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
KX912792	MY_U2279/13	NA	2013-04-10	Human	Malaysia	NA	Human_respirovirus_3	HPIV3
LC486653	HPIV3s/SaitamaC.JPN/18_562	NA	2018-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
MW654370	GER/3726/18_19	NA	2019-03-21	Human	Germany	NA	Human_respirovirus_3	HPIV3
ON385651	HPIV3/Gwangju/KOR/18/2019	NA	2019-05-28	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
ON385767	HPIV3/Gwangju/KOR/18/2019	NA	2019-05-28	Human	South_Korea	NA	Human_respirovirus_3	HPIV3
KX467905	HPIV3s/Zagreb.HR/40.14_1406_	NA	2014-10-02	Human	Croatia	NA	Human_respirovirus_3	HPIV3
LC486622	HPIV3s/SaitamaC.JPN/14_466	NA	2014-XX-XX	Human	Japan	NA	Human_respirovirus_3	HPIV3
MT063414	PREDICT_BDAH0271	NA	2018-XX-XX	Human	Bangladesh	NA	Human_respirovirus_3	HPIV3
MF973185	HPIV3/Seattle/USA/7S3/2011-XX-XX	NA	2011-XX-XX	Human	USA	NA	Human_respirovirus_3	HPIV3
KT796411	NSVH2014_34_55581	NA	2014-08-24	Human	Spain	NA	Human_respirovirus_3	HPIV3
MH699962	HPIV3/UK/O/13/08/2017	NA	2017-08-13	Human	United_Kingdom	NA	Human_respirovirus_3	HPIV3
