strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
HQ392034	RVA/Human_wt/BEL/BE00007/2005/G1P[8]	2005-03-19	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC195763	RVA/Human_wt/AUS/CK00093/2009/G1P[8]	2009-10-23	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JN651856	RVA/Human_wt/Bel/BE00103/2001/G1P[8]	2001-03-16	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	G1
HQ392337	RVA/Human_wt/BEL/BE00038/2008/G1P[8]	2008-03-31	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HQ392360	RVA/Human_wt/BEL/BE00040/2008/G1P[8]	2008-03-20	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JX027971	RVA/Human_wt/AUS/CK00100/2010/G1P[8]	2010-05-23	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC443493	RVA/Human_wt/AUS/CK20043/2010/G1P[8]	2010-10-27	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JF490451	human/Victoria/CK00039/2006/G1P[8]	2006-09-27	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JX027927	RVA/Human_wt/AUS/CK00095/2010/G1P[8]	2010-05-12	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HQ392040	RVA/Human_wt/BEL/BE00009/2005/G1P[8]	2005-12-04	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JF490214	human/Victoria/CK00014/2004/G1P[8]	2004-12-26	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JF490088	human/Victoria/CK00001/2004/G1P[8]	2004-03-18	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC769486	RVA/Human_wt/AUS/CK00098/2010/G1P[8]	2010-05-17	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JX027917	RVA/Human_wt/AUS/CK00094/2009/G1P[8]	2009-10-26	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HQ392198	RVA/Human_wt/BEL/BE00024/2007/G1P[8]	2007-03-18	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JF490143	human/Victoria/CK00006/2004/G1P[8]	2004-07-22	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HQ392232	RVA/Human_wt/BEL/BE00028/2007/G1P[8]	2007-12-17	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JX027741	RVA/Human_wt/AUS/CK00072/2007/G1P[8]	2007-11-08	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JX027864	RVA/Human_wt/AUS/CK00087/2009/G1P[8]	2009-02-27	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HQ392111	RVA/Human_wt/BEL/BE00016/2006/G1P[8]	2006-01-30	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JN258874	RVA/Human_wt/Bel/BE00085/2002/G1P[8]	2002-04-01	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JN651802	RVA/Human_wt/Bel/BE00064/2000/G1P[8]	2000-02-08	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	G1
JF490341	human/Victoria/CK00027/2054/G1P[8]	2005-12-17	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC769398	RVA/Human_wt/AUS/CK00068/2007/G1P[8]	2007-10-29	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JF490220	human/Victoria/CK00015/2005/G1P[8]	2005-04-13	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JF490517	human/Victoria/CK00047/2006/G1P[8]	2006-08-10	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HQ392406	RVA/Human_wt/BEL/BE00045/2009/G1P[8]	2009-03-19	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC769431	RVA/Human_wt/AUS/CK00071/2007/G1P[8]	2007-11-06	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HQ392144	RVA/Human_wt/BEL/BE00019/2006/G1P[8]	2006-02-09	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JF490181	human/Victoria/CK00009/2004/G1P[8]	2004-08-09	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JN651834	RVA/Human_wt/Bel/BE00089/2002/G1P[8]	2002-12-14	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JN651867	RVA/Human_wt/Bel/BE00106/2001/G1P[8]	2001-05-08	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	G1
JX027763	RVA/Human_wt/AUS/CK00075/2007/G1P[8]	2007-11-16	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC769475	RVA/Human_wt/AUS/CK00090/2009/G1P[8]	2009-08-30	9	G	Australia	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	G1
HQ392122	RVA/Human_wt/BEL/BE00017/2006/G1P[8]	2006-02-13	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JX027806	RVA/Human_wt/AUS/CK00082/2007/G1P[8]	2007-12-30	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JF490317	human/Victoria/CK00024/2005/G1P[8]	2005-10-26	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JX027905	RVA/Human_wt/AUS/CK00092/2009/G1P[8]	2009-09-29	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HQ392294	RVA/Human_wt/BEL/BE00034/2008/G1P[8]	2008-03-03	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC769310	RVA/Human_wt/AUS/CK00055/2007/G1P[8]	2007-09-05	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JX027709	RVA/Human_wt/AUS/CK00062/2007/G1P[8]	2007-10-08	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HQ392261	RVA/Human_wt/BEL/BE00031/2008/G1P[8]	2008-03-07	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HQ392183	RVA/Human_wt/BEL/BE00023/2007/G1P[8]	2007-02-06	9	G	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JF490418	human/Victoria/CK00035/2005/G1P[8]	2005-07-17	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC769464	RVA/Human_wt/AUS/CK00080/2007/G1P[8]	2007-12-02	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
JF490330	human/Victoria/CK00026/2005/G1P[8]	2005-11-14	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC443317	RVA/Human_wt/AUS/CK20004/2000/G1P[8]P[4]_mixed_genotype	2000-07-17	9	G	Australia	G1_P[4]_P[8]_I2_R2_C2_M1_A2_N1_N2_T2_E2_H2_mixed_genotype	G1
JX027773	RVA/Human_wt/AUS/CK00076/2007/G1P[8]	2007-11-17	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KF812580	Human/KOR/Seoul2298/2013/G1P[8]	2013-03-04	9	G	South_Korea	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812575	Human/KOR/Seoul1915/2012/G1P[4]	2012-02-12	9	G	South_Korea	G1_P[4]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812568	Human/KOR/Seoul0936/2009/G1P[8]	2009-12-29	9	G	South_Korea	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
KF812576	Human/KOR/Seoul1948/2012/G1P[8]	2012-03-15	9	G	South_Korea	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812573	Human/KOR/Seoul1607/2011/G1P[8]	2011-04-12	9	G	South_Korea	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812569	Human/KOR/Seoul1062/2010/G1P[8]	2010-04-27	9	G	South_Korea	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812574	Human/KOR/Seoul1707/2011/G1P[8]	2011-06-05	9	G	South_Korea	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812571	Human/KOR/Seoul1380/2010/G1P[4]	2010-12-02	9	G	South_Korea	G1_P[4]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812579	Human/KOR/Seoul2194/2012/G1P[8]	2012-10-14	9	G	South_Korea	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812572	Human/KOR/Seoul1593/2011/G1P[4]	2011-04-10	9	G	South_Korea	G1_P[4]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
JF490253	human/Victoria/CK00018/2005/G1P[8]	2005-06-19	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KF812577	Human/KOR/Seoul2052/2012/G1P[8]	2012-07-03	9	G	South_Korea	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812578	Human/KOR/Seoul2157/2012/G1P[8]	2012-09-20	9	G	South_Korea	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812570	Human/KOR/Seoul1372/2010/G1P[8]	2010-11-27	9	G	South_Korea	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KF812581	Human/KOR/Seoul2301/2013/G1P[8]	2013-03-04	9	G	South_Korea	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
AB975419	KN011	2012-04-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ627105	RVA/Human_wt/PRY/326IPN/2003/G1P[8]	2003-10-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC769453	RVA/Human_wt/AUS/CK00079/2007/G1P[8]	2007-11-27	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ627083	RVA/Human_wt/PRY/610SR/2004/G1P[8]	2004-08-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975431	KN056	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975406	NT013	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975455	YR047	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975441	YR031	2012-05-XX	9	G	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
AB975458	YR050	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ626932	RVA/Human_wt/PRY/334SR/2003/G1P[8]	2003-10-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975461	YR055	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ753565	RVA/Human_wt/ZAF/MRC_DPRU839/2006/G1P[8]	2006-05-25	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ753152	RVA/Human_wt/ZAF/MRC_DPRU840/2006/G1P[8]	2006-05-24	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ752963	RVA/Human_wt/ZAF/MRC_DPRU4381/2002/G1P[8]	2002-05-15	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975433	KN059	2012-07-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975459	YR051	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975437	YR014	2012-04-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975412	NT022	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ752985	RVA/Human_wt/ZAF/MRC_DPRU83/2011/G1P[8]	2011-04-11	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975450	YR042	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975442	YR032	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975418	KN010	2012-04-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ753098	RVA/Human_wt/ZAF/MRC_DPRU1285/2004/G1P[8]	2004-06-08	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975417	KN009	2012-04-XX	9	G	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
KJ412704	RVA/Human_wt/PRY/1692SR/2008/G1P[8]	2008-10-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975407	NT014	2012-05-XX	9	G	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
KJ752906	RVA/Human_wt/ZAF/MRC_DPRU1252/2004/G1P[8]	2004-05-31	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ626745	RVA/Human_wt/PRY/286SR/2003/G1P[8]	2003-08-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HG917364	RVA/Human_wt/FRA/E9779/2013/G1P[8]	2013-03-07	9	G	France	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
KJ412625	RVA/Human_wt/PRY/1701SR/2009/G1P[9]	2009-06-XX	9	G	Paraguay	G1_P[9]_I3_R3_C3_M3_A3_N3_T3_E3_H6	G1
KJ753163	RVA/Human_wt/ZAF/MRC_DPRU2132/2005/G1P[8]	2005-09-25	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975427	KN052	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975410	NT019	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975449	YR041	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ626598	RVA/Human_wt/PRY/53SR/2002/G1P[8]	2002-10-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ753065	RVA/Human_wt/ZAF/MRC_DPRU1370/2007/G1P[8]	2007-05-16	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975457	YR049	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ412693	RVA/Human_wt/PRY/1755SR/2009/G1P[8]	2009-08-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ753621	RVA/Human_wt/ZAF/MRC_DPRU1283/2004/G1P[8]	2004-06-08	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC769409	RVA/Human_wt/AUS/CK00069/2007/G1P[8]	2007-10-31	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975452	YR044	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975425	KN050	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ559047	RVA/Human_wt/PRY/86SR/2002/G1P[8]	2002-10-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ753506	RVA/Human_wt/ZAF/MRC_DPRU451/2003/G1P[8]	2003-05-05	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ753754	RVA/Human_wt/ZAF/MRC_DPRU1269/2009/G1P[8]	2009-08-06	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ626698	RVA/Human_wt/PRY/325SR/2003/G1P[8]	2003-09-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ753220	RVA/Human_wt/ZAF/MRC_DPRU1327/2007/G1P[8]	2007-05-08	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ559198	RVA/Human_wt/PRY/59/1998/G1P[8]_mixed_genotype	1998-08-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_A2_N1_T1_E1_H1_mixed_genotype	G1
AB975456	YR048	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975463	YR061	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975413	NT023	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ627121	RVA/Human_wt/PRY/371/1999/G1P[8]	1999-07-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ752895	RVA/Human_wt/ZAF/MRC_DPRU803/2006/G1P[8]	2006-05-16	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ752974	RVA/Human_wt/ZAF/MRC_DPRU4418/2002/G1P[8]	2002-05-22	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ753264	RVA/Human_wt/ZAF/MRC_DPRU383/2003/G1P[8]	2003-04-12	9	G	South_Africa	G1_P[8]_I1_R1_C1_M2_A1_N1_T2_E1_H1	G1
AB975420	KN027	2012-04-XX	9	G	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
AB975454	YR046	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ753054	RVA/Human_wt/ZAF/MRC_DPRU1311/2007/G1P[X]	2007-05-13	9	G	South_Africa	G1_P[x]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	G1
KJ626529	RVA/Human_wt/PRY/404/1999/G1P[8]	1999-09-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ626564	RVA/Human_wt/PRY/836SR/2005/G1P[8]	2005-02-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975438	YR018	2012-04-XX	9	G	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
AB975448	YR040	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ753451	RVA/Human_wt/ZAF/MRC_DPRU1217/2009/G1P[8]	2009-06-08	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ753231	RVA/Human_wt/ZAF/MRC_DPRU150/2009/G1P[8]	2009-05-10	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ412802	RVA/Human_wt/PRY/1257A/2009/G1P[9]	2009-06-XX	9	G	Paraguay	G1_P[9]_I3_R3_C3_M3_A3_N3_T3_E3_H6	G1
AB975446	YR037	2012-05-XX	9	G	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
KJ753781	RVA/Human_wt/ZAF/MRC_DPRU1280_04/2004/G1P[8]	2004-06-07	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ626621	RVA/Human_wt/PRY/365/1999/G1P[8]	1999-07-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ753198	RVA/Human_wt/ZAF/MRC_DPRU1506/2010/G1P[8]	2010-10-15	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975421	KN039	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975426	KN051	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975451	YR043	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975447	YR038	2012-05-XX	9	G	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
KJ753462	RVA/Human_wt/ZAF/MRC_DPRU748/2006/G1P[8]	2006-04-30	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975423	KN046	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ753668	RVA/Human_wt/ZAF/MRC_DPRU1233/2004/G1P[8]	2004-05-27	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ753209	RVA/Human_wt/ZAF/MRC_DPRU2801/2009/G1P[8]	2009-09-22	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
HG917362	RVA/Human_wt/FRA/E9606/2013/G1P[8]	2013-02-18	9	G	France	G1_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	G1
AB975411	NT020	2012-05-XX	9	G	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
KJ753123	RVA/Human_wt/ZAF/MRC_DPRU2489/2008/G1P[8]	2008-08-26	9	G	South_Africa	G1_P[8]_I2_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC769420	RVA/Human_wt/AUS/CK00070/2007/G1P[8]	2007-11-02	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KC769321	RVA/Human_wt/AUS/CK00057/2007/G1P[8]	2007-09-22	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975462	YR057	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KC769332	RVA/Human_wt/AUS/CK00058/2007/G1P[8]	2007-09-24	9	G	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975429	KN054	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ626981	RVA/Human_wt/PRY/455SR/2004/G1P[8]	2004-03-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975408	NT015	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975445	YR035	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ753770	RVA/Human_wt/ZAF/MRC_DPRU445/2003/G1P[8]	2003-04-30	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975430	KN055	2012-06-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975444	YR034	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
GU979206	GER179_09	2009-12-XX	9	G	Germany	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
KJ753679	RVA/Human_wt/ZAF/MRC_DPRU1277/2004/G1P[8]	2004-06-05	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975414	KN002	2012-04-XX	9	G	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	G1
KJ412911	RVA/Human_wt/PRY/1702SR/2009/G1P[9]	2009-06-XX	9	G	Paraguay	G1_P[9]_I3_R3_C3_M3_A3_N3_T3_E3_H6	G1
KJ753743	RVA/Human_wt/ZAF/MRC_DPRU155/2009/G1P[8]	2009-05-11	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
KJ626767	RVA/Human_wt/PRY/324SR/2003/G1P[8]	2003-09-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975416	KN006	2012-04-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ412649	RVA/Human_wt/PRY/1679SR/2008/G1P[8]	2008-10-XX	9	G	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975404	NT004	2012-04-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975436	YR013	2012-04-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
KJ753846	RVA/Human_wt/ZAF/MRC_DPRU539/2003/G1P[8]	2003-05-28	9	G	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	G1
AB975443	YR033	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975464	YR062	2012-07-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
AB975424	KN048	2012-05-XX	9	G	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	G1
