strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
MZ093785	RVA/Human_wt/KEN/KLF0551/2012/G2P[4]	2012-03-02	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ093796	RVA/Human_wt/KEN/KLF0553/2012/G2P[4]	2012-03-03	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ093839	RVA/Human_wt/KEN/KLF0558/2012/G2P[4]	2012-03-24	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ093932	RVA/Human_wt/KEN/KLF0565/2012/G8P[4]	2012-05-15	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ093974	RVA/Human_wt/KEN/KLF0568/2012/G8P[4]	2012-06-09	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094526	RVA/Human_wt/KEN/KLF0640/2013/G2P[4]	2013-05-22	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094713	RVA/Human_wt/KEN/KLF0657/2013/G2P[4]	2013-06-18	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ097171	RVA/Human_wt/KEN/KLF1054/2012/G8P[4]	2012-01-02	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ097182	RVA/Human_wt/KEN/KLF1055/2012/G8P[4]	2012-08-01	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ097193	RVA/Human_wt/KEN/KLF1056/2012/G8P[4]	2012-03-21	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ097203	RVA/Human_wt/KEN/KLF1057/2012/G8P[4]	2012-09-21	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_Tx_E2_H2	P[4]
MZ097214	RVA/Human_wt/KEN/KLF1058/2012/G8P[4]	2012-06-05	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ097225	RVA/Human_wt/KEN/KLF1059/2012/G8P[4]	2012-03-25	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ097255	RVA/Human_wt/KEN/KLF1064/2012/G2P[4]	2012-02-17	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ097266	RVA/Human_wt/KEN/KLF1065/2012/G2P[4]	2012-08-05	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ096555	RVA/Human_wt/KEN/KLF0927/2019/G8P[4]	2019-07-11	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ096588	RVA/Human_wt/KEN/KLF0930/2019/G8P[4]	2019-07-11	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ096940	RVA/Human_wt/KEN/KLF1016/2016/G2P[4]	2016-08-01	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ096962	RVA/Human_wt/KEN/KLF1026/2017/G2P[4]	2017-12-22	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ096973	RVA/Human_wt/KEN/KLF1033/2018/G2P[4]	2018-08-29	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MW722556	17/P[4]/YN/CHN/2020	2020-11-19	4	P	China	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MW722557	23/P[4]/YN/CHN/2020	2020-11-19	4	P	China	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MW722717	2018034	2018-10-18	4	P	China	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MW722554	4/P[4]/YN/CHN/2020	2020-11-19	4	P	China	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MW722555	5/P[4]/YN/CHN/2020	2020-11-19	4	P	China	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
