strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
KX655461	RVA/Human_wt/UGA/MUL_13_204/2013/G8P[6]	2013-01-24	11	H	Uganda	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX632286	RVA/Human_wt/UGA/MUL_13_166/2013/G3P[6]	2013-01-05	11	H	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX655516	RVA/Human_wt/UGA/MSK_13_048/2013/G9P[8]	2013-04-15	11	H	Uganda	G9_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX655450	RVA/Human_wt/UGA/MUL_13_171/2013/G3P[6]	2013-01-10	11	H	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX632341	RVA/Human_wt/UGA/MUL_12_104/2012/G3P[6]	2012-11-15	11	H	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX632264	RVA/Human_wt/UGA/MUL_13_308/2013/G8P[6]	2013-03-21	11	H	Uganda	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX880424	RVA/Human_wt/DEU/GER33_15/2015/G3P[8]	2015-03-XX	11	H	Germany	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX880435	RVA/Human_wt/DEU/GER34_16/2016/G3P[8]	2016-05-XX	11	H	Germany	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KY000556	RVA/Human_wt/DEU/GER37_16/2016/G3P[8]	2016-09-XX	11	H	Germany	G3_P[8]_I2_R2_C2_M2_A2_N1_T2_E2_H2	H2
KX274613	RVA/Human_wt/BRA/2A3257/2010/G12P6	2010-07-15	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	H2
KX274614	RVA/Human_wt/BRA/2A3291/2010/G12P6	2010-07-28	11	H	Brazil	G12_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX274615	RVA/Human_wt/BRA/2A3292/2010/G12P6	2010-07-28	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E1_H2	H2
KX274616	RVA/Human_wt/BRA/2A3406/2010/G12P6	2010-08-21	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	H2
KX274617	RVA/Human_wt/BRA/2A3618/2010/G12P6	2010-10-21	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	H2
KX274618	RVA/Human_wt/BRA/2A3762/2010/G12P6	2010-12-17	11	H	Brazil	G12_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX274619	RVA/Human_wt/BRA/2A3847/2011/G12P6	2011-01-15	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	H2
MF177058	RVA/Human_wt/THA/CMH_S016_13/2013/G8P[8]	2013-03-XX	11	H	Thailand	G8_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MF177059	RVA/Human_wt/THA/CMH_N120_13/2013/G8P[8]	2013-09-16	11	H	Thailand	G8_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MF177060	RVA/Human_wt/THA/CMH_N157_13/2013/G8P[8]	2013-12-10	11	H	Thailand	G8_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MF177061	RVA/Human_wt/THA/CMH_N165_13/2013/G8P[8]	2013-12-18	11	H	Thailand	G8_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MF177062	RVA/Human_wt/THA/CMH_N168_13/2013/G8P[8]	2013-12-29	11	H	Thailand	G8_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX274601	RVA/Human_wt/BRA/1A2604/2010/G12P6	2010-05-26	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	H2
KX274602	RVA/Human_wt/BRA/1A2792/2010/G12P6	2010-07-14	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	H2
KX274603	RVA/Human_wt/BRA/1A3178/2010/G12P6	2010-10-01	11	H	Brazil	G12_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KX274604	RVA/Human_wt/BRA/1A3186/2010/G12P6	2010-10-04	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	H2
KX274605	RVA/Human_wt/BRA/1A3320/2010/G12P6	2010-11-12	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	H2
KX274606	RVA/Human_wt/BRA/1A3385/2010/G12P6	2010-12-02	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	H2
KX274612	RVA/Human_wt/BRA/2A3112/2010/G12P6	2010-05-29	11	H	Brazil	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	H2
MG181721	RVA/Human_wt/MWI/BID263/2014/G1P[8]	2014-04-22	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181919	RVA/Human_wt/MWI/BID15V/2012/G2P[4]	2012-06-25	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181930	RVA/Human_wt/MWI/BID1CT/2012/G2P[4]	2012-06-25	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181325	RVA/Human_wt/MWI/BID1JK/2013/G2P[4]	2013-04-17	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181578	RVA/Human_wt/MWI/BID1KS/2013/G1P[8]	2013-07-23	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181589	RVA/Human_wt/MWI/BID1KY/2013/G1P[8]	2013-07-30	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181600	RVA/Human_wt/MWI/BID1LN/2013/G1P[8]	2013-06-28	11	H	Malawi	G1_P[8]_I2_R1_C2_M2_A2_N2_T2_E2_H2	H2
MG181611	RVA/Human_wt/MWI/BID1LW/2013/G1P[8]	2013-07-04	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181622	RVA/Human_wt/MWI/BID1PU/2013/G1P[8]	2013-05-16	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181633	RVA/Human_wt/MWI/BID225/2013/G1P[8]	2013-10-29	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181644	RVA/Human_wt/MWI/BID2AW/2013/G1P[8]	2013-06-07	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181655	RVA/Human_wt/MWI/BID2BB/2013/G1P[8]	2013-06-04	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181666	RVA/Human_wt/MWI/BID2BS/2013/G1P[8]	2013-06-17	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181677	RVA/Human_wt/MWI/BID2DE/2013/G1P[8]	2013-08-23	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181688	RVA/Human_wt/MWI/BID2FT/2013/G1P[8]	2013-09-17	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181699	RVA/Human_wt/MWI/BID1ZF/2014/G1P[8]	2014-03-10	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181710	RVA/Human_wt/MWI/BID230/2014/G1P[8]	2014-06-03	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T1_E2_H2	H2
MG181732	RVA/Human_wt/MWI/BID2MT/2014/G1P[8]	2014-03-19	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181743	RVA/Human_wt/MWI/BID2Q3/2014/G1P[8]	2014-01-22	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181754	RVA/Human_wt/MWI/BID2Q6/2014/G1P[8]	2014-01-23	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181765	RVA/Human_wt/MWI/BID2QJ/2014/G1P[8]	2014-06-02	11	H	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181776	RVA/Human_wt/MWI/BID11S/2012/G2P[4]	2012-06-05	11	H	Malawi	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181787	RVA/Human_wt/MWI/BID124/2012/G2P[4]	2012-01-17	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181798	RVA/Human_wt/MWI/BID11V/2012/G2P[4]	2012-02-11	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181809	RVA/Human_wt/MWI/BID11D/2012/G2P[4]	2012-02-13	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181820	RVA/Human_wt/MWI/BID115/2012/G2P[4]	2012-02-13	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181831	RVA/Human_wt/MWI/BID11E/2012/G2P[4]	2012-03-01	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181842	RVA/Human_wt/MWI/BID19T/2012/G2P[4]	2012-03-14	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181852	RVA/Human_wt/MWI/BID1AW/2012/G2P[6]	2012-04-03	11	H	Malawi	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181864	RVA/Human_wt/MWI/BID14Z/2012/G2P[4]	2012-04-27	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181875	RVA/Human_wt/MWI/BID1B8/2012/G2P[4]	2012-05-12	11	H	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181886	RVA/Human_wt/MWI/BID15I/2012/G2P[6]	2012-06-06	11	H	Malawi	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181897	RVA/Human_wt/MWI/BID1BI/2012/G2P[4]	2012-06-11	11	H	Malawi	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MG181908	RVA/Human_wt/MWI/BID1B9/2012/G8P[4]	2012-03-29	11	H	Malawi	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KY658050	G2P4_1	2016-11-20	11	H	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KY658051	G2P4_1_10	2016-11-30	11	H	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658052	G2P4_1_20	2016-12-10	11	H	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658053	G2P4_1_30	2016-12-20	11	H	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658054	G2P4_1_40	2016-12-30	11	H	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658055	G2P4_1_50	2017-01-10	11	H	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658056	G2P4_2	2016-11-20	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KY658057	G2P4_2_10	2016-11-30	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KY658058	G2P4_2_20	2016-12-10	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658059	G2P4_2_30	2016-12-20	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658060	G2P4_2_40	2016-12-30	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658061	G2P4_2_50	2017-01-10	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658062	G2P4_3	2017-01-10	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KY658063	G2P4_3_10	2017-01-10	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KY658064	G2P4_3_20	2017-01-10	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
KY658065	G2P4_3_30	2017-01-10	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658066	G2P4_3_40	2017-01-10	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
KY658067	G2P4_3_50	2017-01-10	11	H	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	H2
MH704736	RVA/Human_wt/IDN/D006389b/2014/G3P[8]	2014-03-17	11	H	Indonesia	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
MH704737	RVA/Human_wt/IDN/D009617g/2015/G3P[8]	2015-07-10	11	H	Indonesia	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC406840	RVA/Human_wt/KEN/KDH1629/2013/G8P[4]	2013-06-17	11	H	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC406807	RVA/Human_wt/KEN/KDH1968/2014/G3P[6]	2014-12-08	11	H	Kenya	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC406829	RVA/Human_wt/KEN/KDH1255/2012/G8P[4]	2012-03-21	11	H	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC406818	RVA/Human_wt/KEN/KDH1111/2011/G8P[4]	2011-09-16	11	H	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC406796	RVA/Human_wt/KEN/KDH1951/2014/G3P[6]	2014-07-20	11	H	Kenya	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174311	RVA/Human/JPN/YM036/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174319	RVA/Human/JPN/YM056/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174320	RVA/Human/JPN/YR115/2013/G2P[4]	2013-02-XX	11	H	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174321	RVA/Human/JPN/YR116/2013/G2P[4]	2013-02-XX	11	H	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174322	RVA/Human/JPN/YR119/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174323	RVA/Human/JPN/YR124/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174324	RVA/Human/JPN/YR125/2013/G1P[8]	2013-05-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174326	RVA/Human/JPN/KN161/2014/G2P[4]	2014-01-XX	11	H	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174327	RVA/Human/JPN/KN162/2014/G2P[4]	2014-01-XX	11	H	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174328	RVA/Human/JPN/KN163/2014/G2P[4]	2014-01-XX	11	H	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174333	RVA/Human/JPN/YM079/2014/G2P[4]	2014-03-XX	11	H	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174334	RVA/Human/JPN/YM086/2014/G2P[4]	2014-03-XX	11	H	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174335	RVA/Human/JPN/YM088/2014/G2P[4]	2014-03-XX	11	H	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174336	RVA/Human/JPN/YM090/2014/G2P[4]	2014-03-XX	11	H	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174153	RVA/Human/JPN/NT039/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174154	RVA/Human/JPN/NT041/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174155	RVA/Human/JPN/NT042/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174156	RVA/Human/JPN/NT045/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174159	RVA/Human/JPN/NT049/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174160	RVA/Human/JPN/NT050/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174162	RVA/Human/JPN/NT055/2013/G1P[8]	2013-05-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174164	RVA/Human/JPN/NT058/2013/G1P[8]	2013-05-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174184	RVA/Human/JPN/KN090/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174185	RVA/Human/JPN/KN092/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174186	RVA/Human/JPN/KN093/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174187	RVA/Human/JPN/KN094/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174188	RVA/Human/JPN/KN095/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174189	RVA/Human/JPN/KN096/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174190	RVA/Human/JPN/KN097/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174191	RVA/Human/JPN/KN098/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174192	RVA/Human/JPN/KN099/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174193	RVA/Human/JPN/KN100/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174194	RVA/Human/JPN/KN102/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174195	RVA/Human/JPN/KN103/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174196	RVA/Human/JPN/KN104/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174198	RVA/Human/JPN/KN106/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174199	RVA/Human/JPN/KN108/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174200	RVA/Human/JPN/KN109/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174201	RVA/Human/JPN/KN110/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174202	RVA/Human/JPN/KN111/2013/G1P[8]	2013-02-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174203	RVA/Human/JPN/KN113/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174204	RVA/Human/JPN/KN114/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174205	RVA/Human/JPN/KN115/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174206	RVA/Human/JPN/KN116/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174207	RVA/Human/JPN/KN117/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174208	RVA/Human/JPN/KN118/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174209	RVA/Human/JPN/KN119/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174210	RVA/Human/JPN/KN120/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174211	RVA/Human/JPN/KN121/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174212	RVA/Human/JPN/KN122/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174213	RVA/Human/JPN/KN123/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174214	RVA/Human/JPN/KN124/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174215	RVA/Human/JPN/KN125/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174216	RVA/Human/JPN/KN128/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174217	RVA/Human/JPN/KN130/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174218	RVA/Human/JPN/KN131/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174219	RVA/Human/JPN/KN132/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174220	RVA/Human/JPN/KN133/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174221	RVA/Human/JPN/KN135/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174222	RVA/Human/JPN/KN137/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174223	RVA/Human/JPN/KN138/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174224	RVA/Human/JPN/KN139/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174225	RVA/Human/JPN/KN140/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174226	RVA/Human/JPN/KN141/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174227	RVA/Human/JPN/KN142/2013/G1P[8]	2013-03-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174228	RVA/Human/JPN/KN143/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174230	RVA/Human/JPN/KN145/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174231	RVA/Human/JPN/KN146/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174232	RVA/Human/JPN/KN147/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174233	RVA/Human/JPN/KN149/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174234	RVA/Human/JPN/KN150/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174235	RVA/Human/JPN/KN151/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174236	RVA/Human/JPN/KN152/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174237	RVA/Human/JPN/KN153/2013/G1P[8]	2013-04-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174238	RVA/Human/JPN/KN154/2013/G1P[8]	2013-05-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174239	RVA/Human/JPN/KN155/2013/G1P[8]	2013-05-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174240	RVA/Human/JPN/KN156/2013/G1P[8]	2013-05-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174241	RVA/Human/JPN/KN157/2013/G1P[8]	2013-05-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
LC174242	RVA/Human/JPN/KN158/2013/G1P[8]	2013-05-XX	11	H	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	H2
