strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
AB975805	YR035	2012-05-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP170863	Human_wt/BRA/18773CE/2009/G2P4	2009-01-29	5	A	Brazil	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KP170860	Human_wt/BRA/18664CE/2008/G2P4	2008-06-02	5	A	Brazil	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
AB975819	YR057	2012-06-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
AB975813	YR048	2012-05-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
AB975776	NT015	2012-05-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
AB975808	YR042	2012-05-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KJ753352	RVA/Human_wt/ZAF/MRC_DPRU618/2003/G2P[4]	2003-06-20	5	A	South_Africa	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
AB975803	YR033	2012-05-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
AB975785	KN041	2012-05-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
AB975798	YR013	2012-04-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KJ626854	RVA/Human_wt/PRY/1255SR/2005/G2G9P[4]_mixed_genotype	2005-09-XX	5	A	Paraguay	G2_G9_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	A2
AB975793	KN055	2012-06-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KJ626599	RVA/Human_wt/PRY/1388SR/2006/G2P[4]	2006-08-XX	5	A	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
AB975801	YR024	2012-04-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP170864	Human_wt/BRA/18782CE/2009/G2P4	2009-02-05	5	A	Brazil	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KJ412770	RVA/Human_wt/PRY/1613SR/2008/G2P[4]	2008-09-XX	5	A	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KJ753806	RVA/Human_wt/ZAF/MRC_DPRU2716/2008/G8P[4]P[8]_mixed_genotype	2008-08-26	5	A	South_Africa	G8_P[4]_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	A2
AB975804	YR034	2012-05-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
AB975815	YR050	2012-06-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP170861	Human_wt/BRA/18679CE/2008/G2P4	2008-06-12	5	A	Brazil	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
AB975795	KN057	2012-06-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
AB975784	KN039	2012-05-XX	5	A	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KJ626746	RVA/Human_wt/PRY/1395SR/2006/G2P[4]	2006-08-XX	5	A	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP752688	RVA/Human_wt/GMB/MRC_DPRU3199/2010/G2P[4]	2010-02-08	5	A	Gambia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP752715	RVA/Human_wt/SWZ/MRC_DPRU4506/2010/G2P[4]P[8]_mixed_genotype	2010-07-14	5	A	Swaziland	G2_P[4]_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	A2
KP752966	RVA/Human_wt/GMB/MRC_DPRU3165/2008/G2P[6]	2008-06-12	5	A	Gambia	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP752727	RVA/Human_wt/ETH/MRC_DPRU4960/2010/G2P[X]	2010-08-06	5	A	Ethiopia	G2_P[x]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP752477	RVA/Human_wt/ZAF/MRC_DPRU4992/1997/G3P[6]	1997-10-01	5	A	South_Africa	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP753229	RVA/Human_wt/MUS/MRC_DPRU296/2012/G2P[4]	2012-11-05	5	A	Mauritius	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_E3_H2_mixed_genotype	A2
KP752500	RVA/Human_wt/GMB/MRC_DPRU3166/2008/G3P[6]	2008-05-25	5	A	Gambia	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KJ639029	RVA/Human/JPN/S13_45/2013/G3P[4]	2013-03-14	5	A	Japan	G3_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP753140	RVA/Human_wt/TGO/MRC_DPRU5159/2010/G3P[6]	2010-11-XX	5	A	Togo	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP752443	RVA/Human_wt/GMB/MRC_DPRU3190/2010/G2G12P[6]_mixed_genotype	2010-01-30	5	A	Gambia	G2_G12_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	A2
KP752796	RVA/Human_wt/MUS/MRC_DPRU308/2012/G2G12P[X]	2012-12-25	5	A	Mauritius	G2_G12_P[x]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	A2
KP752455	RVA/Human_wt/ZAF/MRC_DPRU11051/1999/G9P[6]	1999-12-05	5	A	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP752654	RVA/Human_wt/MUS/MRC_DPRU295/2012/G2P[4]	2012-04-11	5	A	Mauritius	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_E3_H2_mixed_genotype	A2
KP752807	RVA/Human_wt/TGO/MRC_DPRU5138/2010/G3P[6]	2010-08-XX	5	A	Togo	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KJ639018	RVA/Human/JPN/S13_30/2013/G3P[4]	2013-02-27	5	A	Japan	G3_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP752566	RVA/Human_wt/TZA/MRC_DPRU4570/2011/G8P[4]	2011-11-17	5	A	Tanzania	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	A2
JX965146	human/AUS/RCH041/2010/G2P4	2010-11-04	5	A	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
JX965147	human/AUS/MON008/2010/G2P4	2010-11-13	5	A	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KC571497	human_wt/AUS/SA066/2010/G2P4	2010-07-08	5	A	Australia	Gx_P[x]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KC834696	RVA/Human_wt/AUS/V203/2009/G2P4	2009-02-27	5	A	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KC834698	RVA/Human_wt/AUS/V233/1999/G2P4	1999-03-28	5	A	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KC834697	RVA/Human_wt/AUS/336190/2004/G2P4	2004-02-28	5	A	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
JX965145	human/AUS/WAPC703/2010/G2P4	2010-06-14	5	A	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU059794	RVA/Human_wt/AUS/WAPC2016/2014/G3P[8]	2014-09-23	5	A	Australia	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP007165	RVA/Human_wt/PHI/TGO12_004/2012/G1P[8]	2012-06-XX	5	A	Philippines	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP007154	RVA/Human_wt/PHI/TGO12_003/2012/G2P[4]	2012-06-XX	5	A	Philippines	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
LC066656	RVA/Human_wt/THA/SKT_109/2013/G1P[8]	2013-02-XX	5	A	Thailand	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP007187	RVA/Human_wt/PHI/TGO12_012/2012/G1P[8]	2012-07-XX	5	A	Philippines	G1_P[8]_I2_R2_C2_M2_A2_N2_Tx_E2_Hx	A2
KP007176	RVA/Human_wt/PHI/TGO12_007/2012/G2P[4]	2012-06-XX	5	A	Philippines	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KT918441	RVA/Human_wt/USA/VU12_13_145/2013/G2P[4]	2013-03-29	5	A	USA	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
LC066645	RVA/Human_wt/THA/PCB_180/2013/G1P[8]	2013-04-XX	5	A	Thailand	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KT918837	RVA/Human_wt/USA/VU12_13_26/2013/G2P[4]	2013-02-11	5	A	USA	G2_P[4]_I2_R2_C2_M1_A2_N2_T2_E2_H2	A2
LC066667	RVA/Human_wt/THA/SSKT_41/2013/G1P[8]	2013-03-XX	5	A	Thailand	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU059772	RVA/Human_wt/AUS/D388/2013/G3P[8]	2013-04-19	5	A	Australia	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP007207	RVA/Human_wt/PHI/TGO12_045/2012/G1P[8]	2012-11-XX	5	A	Philippines	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KP007196	RVA/Human_wt/PHI/TGO12_016/2012/G1P[8]	2012-08-XX	5	A	Philippines	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU059783	RVA/Human_wt/AUS/WAPC1740/2013/G3P[8]	2013-09-03	5	A	Australia	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KT936621	RVA/Human_wt/THA/CMHN49_12/2012/G12P[6]	2012-02-02	5	A	Thailand	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	A2
KX363129	RVA/Human_wt/VNM/12056_79/NSP1_c2	2013-01-31	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KU360966	RVA/Human_wt/BRA/QUI_130_F2/2010/G12P[6]	2010-08-09	5	A	Brazil	G12_P[6]_Ix_R2_Cx_Mx_A2_N2_T2_E2_H2	A2
KX362673	RVA/Human_wt/VNM/16020_49/NSP1	2013-10-03	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KU360963	RVA/Human_wt/BRA/QUI_73_F2/2010/G12P[6]	2010-08-11	5	A	Brazil	G12_P[6]_Ix_R2_Cx_Mx_A2_N2_T2_E2_H2	A2
KX362838	RVA/Human_wt/VNM/12013_45/NSP1	2012-10-31	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX363256	RVA/Human_wt/VNM/12067_91/NSP1_c2	2013-04-01	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KU360960	RVA/Human_wt/BRA/QUI_36_F1/2008/G2P[4]	2008-08-14	5	A	Brazil	G2_P[4]_Ix_R2_Cx_M2_A2_N2_T2_E2_H2	A2
KU360967	RVA/Human_wt/BRA/QUI_154_F1/2010/G12P[6]	2010-08-11	5	A	Brazil	G12_P[6]_Ix_R2_C2_Mx_A2_N2_T2_E2_H2	A2
KU360962	RVA/Human_wt/BRA/QUI_60_F1/2008/G2P[4]	2008-10-16	5	A	Brazil	G2_P[4]_Ix_R2_Cx_Mx_A2_N2_T2_E2_H2	A2
KX362586	RVA/Human_wt/VNM/16020_19/NSP1	2013-07-18	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX362794	RVA/Human_wt/VNM/16020_92/NSP1	2014-01-14	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KU550298	RVA/Human_wt/ESP/SS98242319/2015/G3P[8]	2015-03-23	5	A	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU550302	RVA/Human_wt/ESP/SS96217158/2015/G3P[8]	2015-04-13	5	A	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU360969	RVA/Human_wt/BRA/QUI_158_F2/2010/G12P[6]	2010-08-18	5	A	Brazil	G12_P[6]_Ix_R2_C2_Mx_A2_N2_T2_E2_H2	A2
KU360961	RVA/Human_wt/BRA/QUI_59_F1/2008/G2P[4]	2008-10-09	5	A	Brazil	G2_P[4]_Ix_R2_Cx_M2_A2_N2_T2_E2_H2	A2
KX362783	RVA/Human_wt/VNM/16020_91/NSP1	2014-01-13	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX362618	RVA/Human_wt/VNM/16020_36/NSP1	2013-08-28	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KU360964	RVA/Human_wt/BRA/QUI_73_F3/2010/G12P[6]	2010-08-18	5	A	Brazil	G12_P[6]_Ix_R2_C2_Mx_A2_N2_T2_E2_H2	A2
KX362662	RVA/Human_wt/VNM/16020_45/NSP1	2013-09-24	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX362728	RVA/Human_wt/VNM/16020_77/NSP1	2013-12-12	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX362827	RVA/Human_wt/VNM/16020_96/NSP1	2014-01-21	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KU360970	RVA/Human_wt/BRA/QUI_164_F1/2010/G12P[6]	2010-08-18	5	A	Brazil	G12_P[6]_Ix_R2_Cx_M2_A2_N2_T2_E2_H2	A2
KU550299	RVA/Human_wt/ESP/SS61720845/2015/G3P[8]	2015-04-09	5	A	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU360965	RVA/Human_wt/BRA/QUI_74_F2/2010/G12P[6]	2010-08-11	5	A	Brazil	G12_P[6]_Ix_R2_C2_Mx_A2_N2_T2_E2_H2	A2
KX363204	RVA/Human_wt/VNM/12057_86/NSP1_c2	2013-02-26	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX362750	RVA/Human_wt/VNM/16020_81/NSP1	2013-12-20	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX362739	RVA/Human_wt/VNM/16020_80/NSP1	2013-12-19	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX362651	RVA/Human_wt/VNM/16020_44/NSP1	2013-09-23	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KU550300	RVA/Human_wt/ESP/SS75915299/2015/G3P[8]	2015-04-16	5	A	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX362575	RVA/Human_wt/VNM/16020_11/NSP1	2013-07-02	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX363225	RVA/Human_wt/VNM/12067_87/NSP1_c2	2013-02-26	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KU550301	RVA/Human_wt/ESP/SS61921417/2015/G3P[8]	2015-03-23	5	A	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX362717	RVA/Human_wt/VNM/16020_74/NSP1	2013-11-29	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX362706	RVA/Human_wt/VNM/16020_72/NSP1	2013-11-22	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KU550303	RVA/Human_wt/ESP/SS98244047/2015/G3P[8]	2015-03-17	5	A	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX362805	RVA/Human_wt/VNM/16020_93/NSP1	2014-01-16	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KX362640	RVA/Human_wt/VNM/16020_39/NSP1	2013-09-10	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KU356646	RVA/Human_wt/BGN/M292/2013/G2P[4]	2013-12-04	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU248400	RVA/Human_wt/BGN/J266/2010/G2P[4]	2010-01-XX	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU356580	RVA/Human_wt/BGN/J253/2010/G2P[4]	2010-01-XX	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU199287	RVA/Human_wt/BGN/M334/2013/G2P[4]	2013-09-21	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU356591	RVA/Human_wt/BGN/J251/2010/G2P[4]	2010-01-XX	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU199276	RVA/Human_wt/BGN/J306/2010/G2P[4]	2010-02-XX	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU356602	RVA/Human_wt/BGN/M315/2013/G2P[4]	2013-08-07	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU356668	RVA/Human_wt/BGN/M282/2013/G2P[4]	2013-11-27	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU356624	RVA/Human_wt/BGN/M312/2013/G2P[4]	2013-08-05	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU248389	RVA/Human_wt/BGN/J300/2010/G2P[4]	2010-02-XX	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU248434	RVA/Human_wt/BGN/J331/2010/G2P[4]	2010-02-XX	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M1_A2_N2_T2_E2_H1	A2
KU248411	RVA/Human_wt/BGN/J265/2010/G2P[4]	2010-01-XX	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU248378	RVA/Human_wt/BGN/J303/2010/G2P[4]	2010-02-XX	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU248422	RVA/Human_wt/BGN/J263/2010/G2P[4]	2010-01-XX	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU356657	RVA/Human_wt/BGN/M289/2013/G2P[4]	2013-11-30	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU356635	RVA/Human_wt/BGN/M310/2013/G2P[4]	2013-08-02	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KU356613	RVA/Human_wt/BGN/M313/2013/G2P[4]	2013-08-05	5	A	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KY634798	VN_0365/G1P8/NSP1/A2	2014-03-XX	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KY634787	VN_0341/G1P8/NSP1/A2	2014-02-XX	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KY634767	VN_0326/mixedG1G2_P4P8/NSP1/A2	2014-02-XX	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KY634733	VN_0299/G1P8/NSP1/A2	2014-01-XX	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KY634711	VN_0221/G2P4/NSP1/A2	2013-09-XX	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KY634681	VN_0186/G2P4/NSP1/A2	2013-07-XX	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KY634670	VN_0181/G1P4/NSP1/A2	2013-07-XX	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KY634850	VN_3096/G1P4/NSP1/A2	2014-04-XX	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
KY634821	VN_1221/mixedG2G3_P4P8/NSP1/A2	2014-06-XX	5	A	Viet_Nam	Gx_P[x]_Ix_Rx_Cx_Mx_A2_Nx_Tx_Ex_Hx	A2
MF168158	RVA/Human_wt/USA/VU12_13_30/2013/G2P[4]	2013-02-21	5	A	USA	G2_P[4]_I2_R2_C2_M1_A2_N2_T2_E2_H2	A2
MF167960	RVA/Human_wt/USA/VU12_13_27/2013/G2P[4]	2013-02-11	5	A	USA	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MF168267	RVA/Human_wt/USA/VU12_13_14/2013/G2P[4]	2013-01-17	5	A	USA	G2_P[4]_I2_Rx_C2_M2_A2_N2_T2_E2_H2	A2
KX655523	RVA/Human_wt/UGA/MUL_13_427/2013/G8P[4]	2013-07-05	5	A	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX655479	RVA/Human_wt/UGA/MUL_12_117/2012/G3P[6]	2012-11-26	5	A	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX655457	RVA/Human_wt/UGA/MUL_13_204/2013/G8P[6]	2013-01-24	5	A	Uganda	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX655501	RVA/Human_wt/UGA/MUL_13_160/2013/G8P[4]	2013-01-04	5	A	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX655468	RVA/Human_wt/UGA/MUL_13_496/2013/G8P[4]	2013-08-29	5	A	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX632282	RVA/Human_wt/UGA/MUL_13_166/2013/G3P[6]	2013-01-05	5	A	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX655512	RVA/Human_wt/UGA/MSK_13_048/2013/G9P[8]	2013-04-15	5	A	Uganda	G9_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX655446	RVA/Human_wt/UGA/MUL_13_171/2013/G3P[6]	2013-01-10	5	A	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX632337	RVA/Human_wt/UGA/MUL_12_104/2012/G3P[6]	2012-11-15	5	A	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KX632260	RVA/Human_wt/UGA/MUL_13_308/2013/G8P[6]	2013-03-21	5	A	Uganda	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MF469130	RVA/Human_wt/USA/SSCRTV_00011/2013/G2P[4]	2013-04-05	5	A	USA	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_Hx	A2
KX880431	RVA/Human_wt/DEU/GER34_16/2016/G3P[8]	2016-05-XX	5	A	Germany	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
KY000552	RVA/Human_wt/DEU/GER37_16/2016/G3P[8]	2016-09-XX	5	A	Germany	G3_P[8]_I2_R2_C2_M2_A2_N1_T2_E2_H2	A2
KX880420	RVA/Human_wt/DEU/GER33_15/2015/G3P[8]	2015-03-XX	5	A	Germany	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181893	RVA/Human_wt/MWI/BID1BI/2012/G2P[4]	2012-06-11	5	A	Malawi	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181904	RVA/Human_wt/MWI/BID1B9/2012/G8P[4]	2012-03-29	5	A	Malawi	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181915	RVA/Human_wt/MWI/BID15V/2012/G2P[4]	2012-06-15	5	A	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181926	RVA/Human_wt/MWI/BID1CT/2012/G2P[4]	2012-06-25	5	A	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181321	RVA/Human_wt/MWI/BID1JK/2013/G2P[4]	2013-04-17	5	A	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181574	RVA/Human_wt/MWI/BID1KS/2013/G1P[8]	2013-07-23	5	A	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181585	RVA/Human_wt/MWI/BID1KY/2013/G1P[8]	2013-07-30	5	A	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181596	RVA/Human_wt/MWI/BID1LN/2013/G1P[8]	2013-06-28	5	A	Malawi	G1_P[8]_I2_R1_C2_M2_A2_N2_T2_E2_H2	A2
MG181607	RVA/Human_wt/MWI/BID1LW/2013/G1P[8]	2013-07-04	5	A	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181618	RVA/Human_wt/MWI/BID1PU/2013/G1P[8]	2013-05-16	5	A	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181629	RVA/Human_wt/MWI/BID225/2013/G1P[8]	2013-10-29	5	A	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181640	RVA/Human_wt/MWI/BID2AW/2013/G1P[8]	2013-06-07	5	A	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181651	RVA/Human_wt/MWI/BID2BB/2013/G1P[8]	2013-06-04	5	A	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
MG181662	RVA/Human_wt/MWI/BID2BS/2013/G1P[8]	2013-06-17	5	A	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	A2
