strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
KJ412589	RVA/Human_wt/PRY/1557SR/2008/G9P[8]	2008-07-XX	4	P	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ627119	RVA/Human_wt/PRY/371/1999/G1P[8]	1999-07-XX	4	P	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975540	YR023	2012-04-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
AB975517	KN045	2012-05-XX	4	P	Japan	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KJ753121	RVA/Human_wt/ZAF/MRC_DPRU2489/2008/G1P[8]	2008-08-26	4	P	South_Africa	G1_P[8]_I2_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ412702	RVA/Human_wt/PRY/1692SR/2008/G1P[8]	2008-10-XX	4	P	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ626505	RVA/Human_wt/PRY/3SR/2002/G9P[8]	2002-08-XX	4	P	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752904	RVA/Human_wt/ZAF/MRC_DPRU1252/2004/G1P[8]	2004-05-31	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ753150	RVA/Human_wt/ZAF/MRC_DPRU840/2006/G1P[8]	2006-05-24	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975478	NT022	2012-05-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KJ626696	RVA/Human_wt/PRY/325SR/2003/G1P[8]	2003-09-XX	4	P	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ753218	RVA/Human_wt/ZAF/MRC_DPRU1327/2007/G1P[8]	2007-05-08	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ412789	RVA/Human_wt/PRY/1736SR/2009/G9P[8]	2009-08-XX	4	P	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975502	KN027	2012-04-XX	4	P	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
AB975484	KN006	2012-04-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KJ626849	RVA/Human_wt/PRY/407/1999/G1G4P[8]_mixed_genotype	1999-09-XX	4	P	Paraguay	G1_G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1_mixed_genotype	P[8]
AB975505	KN030	2012-04-XX	4	P	Japan	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
AB975546	YR030	2012-05-XX	4	P	Japan	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KJ559229	RVA/Human_wt/PRY/54SR/2002/G4P[8]	2002-10-XX	4	P	Paraguay	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975509	KN035	2012-04-XX	4	P	Japan	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KJ627141	RVA/Human_wt/PRY/1441SR/2006/G9P[8]	2006-09-XX	4	P	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975519	KN048	2012-05-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KJ753240	RVA/Human_wt/ZAF/MRC_DPRU1275/2004/G1P[8]	2004-06-05	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ559326	RVA/Human_wt/PRY/350/1999/G4P[8]	1999-07-XX	4	P	Paraguay	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975544	YR028	2012-05-XX	4	P	Japan	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
AB975561	YR047	2012-05-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KJ412811	RVA/Human_wt/PRY/985A/2006/G12P[8]	2006-11-XX	4	P	Paraguay	G12_P[8]_I3_R3_C3_M3_A3_N3_T3_E3_H6	P[8]
KJ753779	RVA/Human_wt/ZAF/MRC_DPRU1280_04/2004/G1P[8]	2004-06-07	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975523	KN052	2012-06-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
AB975500	KN025	2012-04-XX	4	P	Japan	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KJ753585	RVA/Human_wt/ZAF/MRC_DPRU1299/2004/G1P[8]	2004-06-14	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ627153	RVA/Human_wt/PRY/55/1998/G1P[8]	1998-08-XX	4	P	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ753695	RVA/Human_wt/ZAF/MRC_DPRU1554/2010/G12P[8]	2010-07-30	4	P	South_Africa	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ753207	RVA/Human_wt/ZAF/MRC_DPRU2801/2009/G1P[8]	2009-09-22	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975482	KN004	2012-04-XX	4	P	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KJ626707	RVA/Human_wt/PRY/124SR/2003/G4P[8]	2003-03-XX	4	P	Paraguay	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975550	YR034	2012-05-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
AB975469	NT009	2012-04-XX	4	P	Japan	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KJ626596	RVA/Human_wt/PRY/53SR/2002/G1P[8]	2002-10-XX	4	P	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975566	YR054	2012-06-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KJ626585	RVA/Human_wt/PRY/1095SR/2005/G9P[8]	2005-08-XX	4	P	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752893	RVA/Human_wt/ZAF/MRC_DPRU803/2006/G1P[8]	2006-05-16	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975555	YR041	2012-05-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
AB975563	YR049	2012-06-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KC769407	RVA/Human_wt/AUS/CK00069/2007/G1P[8]	2007-10-31	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975571	YR062	2012-07-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KJ559279	RVA/Human_wt/PRY/94/1998/G4G1P[8]_mixed_genotype	1998-08-XX	4	P	Paraguay	G1_G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1_mixed_genotype	P[8]
KJ626641	RVA/Human_wt/PRY/521SR/2004/G9P[8]	2004-08-XX	4	P	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975474	NT015	2012-05-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
AB975569	YR058	2012-06-XX	4	P	Japan	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
AB975515	KN041	2012-05-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KJ626979	RVA/Human_wt/PRY/455SR/2004/G1P[8]	2004-03-XX	4	P	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975527	KN056	2012-06-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KJ559337	RVA/Human_wt/PRY/476/2000/G4P[8]	2000-07-XX	4	P	Paraguay	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975547	YR031	2012-05-XX	4	P	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KC769451	RVA/Human_wt/AUS/CK00079/2007/G1P[8]	2007-11-27	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975489	KN011	2012-04-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KJ752961	RVA/Human_wt/ZAF/MRC_DPRU4381/2002/G1P[8]	2002-05-15	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
AB975526	KN055	2012-06-XX	4	P	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
AB975481	KN002	2012-04-XX	4	P	Japan	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP753159	RVA/Human_wt/ZAF/MRC_DPRU76/2012/G12P[8]	2012-06-01	4	P	South_Africa	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP753020	RVA/Human_wt/ZAF/MRC_DPRU1808/2007/G1P[8]	2007-08-09	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP752756	RVA/Human_wt/TGO/MRC_DPRU4562/2011/G1P[8]	2011-06-23	4	P	Togo	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP752745	RVA/Human_wt/ZAF/MRC_DPRU1262/2004/G1P[8]	2004-06-01	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP752674	RVA/Human_wt/SWZ/MRC_DPRU4550/2010/G1P[8]	2010-08-10	4	P	Swaziland	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP753170	RVA/Human_wt/ZAF/MRC_DPRU867/2000/G1P[8]	2000-06-12	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP753249	RVA/Human_wt/ZAF/MRC_DPRU71/2012/G12P[8]	2012-05-17	4	P	South_Africa	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP752640	RVA/Human_wt/SEN/MRC_DPRU2051/2009/G9P[8]	2009-01-19	4	P	Senegal	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP752519	RVA/Human_wt/TGO/MRC_DPRU5123/2010/G9P[8]	2010-07-XX	4	P	Togo	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP752793	RVA/Human_wt/ETH/MRC_DPRU4970/2010/G12P[8]	2010-09-14	4	P	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP752429	RVA/Human_wt/ZAF/MRC_DPRU4477/2002/G1P[8]	2002-06-18	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP753215	RVA/Human_wt/TGO/MRC_DPRU5153/2010/G1P[8]	2010-10-XX	4	P	Togo	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
GU320755	Hu/RUS/Omsk08_381/2008/G9P[8]	2008-03-XX	4	P	Russia	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_N1_Tx_Ex_Hx	P[8]
KP645259	RVA/Human_wt/AUS/CK00101/2010/G1P[8]	2010-10-02	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP902554	RVA/Human_wt/BEL/BE1418/2009/G9P[8]	2009-02-23	4	P	Belgium	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902558	RVA/Human_wt/BEL/BE1187/2009/G3P[8]	2009-03-XX	4	P	Belgium	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902539	RVA/Human_wt/ISR/R5808/2009/G9P[8]	2009-02-27	4	P	Israel	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902556	RVA/Human_wt/BEL/BE1350/2009/G3P[8]	2009-04-14	4	P	Belgium	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902538	RVA/Human_wt/ISR/R6293/2010/G9P[8]	2010-01-09	4	P	Israel	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902560	RVA/Human_wt/BEL/BE1014/2008/G4P[8]	2008-10-23	4	P	Belgium	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP645281	RVA/Human_wt/AUS/CK00103/2010/G1P[8]	2010-11-16	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP902561	RVA/Human_wt/BEL/BE0005/2008/G1P[8]	2008-01-02	4	P	Belgium	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
HQ445970	RVA/Human_wt/RUS/Nov08_3296/2008/G9P[8]	2008-04-XX	4	P	Russia	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902535	RVA/Human_wt/MWI/MW670/1999/G4P[8]	1999-02-17	4	P	Malawi	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP645303	RVA/Human_wt/AUS/CK00105/2010/G1P[8]	2010-11-22	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP902552	RVA/Human_wt/BEL/BE3481/2011/G3P[8]	2011-05-12	4	P	Belgium	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP645325	RVA/Human_wt/AUS/CK00108/2011/G1P[8]	2011-11-12	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP902545	RVA/Human_wt/ISR/R0624/2006/G1P[8]	2006-07-15	4	P	Israel	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902544	RVA/Human_wt/ISR/R0659/2006/G9P[8]	2006-07-19	4	P	Israel	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902553	RVA/Human_wt/BEL/BE2003/2009/G1P[8]	2009-08-20	4	P	Belgium	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902547	RVA/Human_wt/FIN/Fin_302/1988/G1P[8]	1988-11-01	4	P	Finland	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902534	RVA/Human_wt/MWI/OP354/1998/G4P[8]	1998-08-06	4	P	Malawi	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
HQ445971	Hu/RUS/Nov08_3379/2008/G9P[8]	2008-04-XX	4	P	Russia	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902559	RVA/Human_wt/BEL/BE1183/2009/G3P[8]	2009-03-XX	4	P	Belgium	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KF726045	RVA/Human_wt/CHN/E2484/2011/G4P[8]	2011-02-XX	4	P	China	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP902555	RVA/Human_wt/BEL/BE1400/2008/G1P[8]	2008-10-10	4	P	Belgium	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902551	RVA/Human_wt/BGD/14700/2010/G9P[8]	2010-02-25	4	P	Bangladesh	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP645270	RVA/Human_wt/AUS/CK00102/2010/G1P[8]	2010-10-25	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ445969	RVA/Human_wt/RUS/Nov08_3149/2008/G9P[8]	2008-03-XX	4	P	Russia	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902546	RVA/Human_wt/GER/GER189_08/2008/G9P[8]	2008-12-08	4	P	Germany	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP645314	RVA/Human_wt/AUS/CK00106/2010/G1P[8]	2010-12-20	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP645292	RVA/Human_wt/AUS/CK00104/2010/G1P[8]	2010-11-18	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP902537	RVA/Human_wt/JOR/J474/2007/G1P[8]	2007-05-08	4	P	Jordan	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902536	RVA/Human_wt/JOR/J597/2007/G1P[8]	2007-08-21	4	P	Jordan	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP645336	RVA/Human_wt/AUS/CK00110/2011/G1P[8]	2011-12-07	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP902548	RVA/Human_wt/FIN/Fin_301/1988/G1P[8]	1988-10-28	4	P	Finland	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902541	RVA/Human_wt/ISR/R1909/2007/G9P[8]	2007-02-10	4	P	Israel	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902543	RVA/Human_wt/ISR/R1016/2006/G9P[8]	2006-09-30	4	P	Israel	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
HQ445968	RVA/Human_wt/RUS/Nov07_2840/2007/G9P[8]	2007-12-XX	4	P	Russia	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902533	RVA/Human_wt/MWI/OP530/1999/G4P[8]	1999-01-29	4	P	Malawi	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902550	RVA/Human_wt/BGD/M0001596/2010/G9P[8]	2010-02-16	4	P	Bangladesh	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902542	RVA/Human_wt/ISR/R1632/2006/G9P[8]	2006-12-14	4	P	Israel	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902557	RVA/Human_wt/BEL/BE1190/2009/G3P[8]	2009-03-XX	4	P	Belgium	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902540	RVA/Human_wt/ISR/R5751/2009/G9P[8]	2009-02-12	4	P	Israel	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
KP902549	RVA/Human_wt/ZAF/MRC_DPRU2144/2003/G9P[8]	2003-09-02	4	P	South_Africa	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
LC028931	RVA/Human/JPN/OSN9_Rx/2014/G1P[8]	2014-09-01	4	P	Japan	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919428	RVA/Human_wt/USA/VU12_13_18/2013/G12P[8]	2013-01-28	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918658	RVA/Human_wt/USA/VU12_13_142/2013/G12P[8]	2013-03-20	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918933	RVA/Human_wt/USA/VU12_13_96/2013/G12P[8]	2013-01-28	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919186	RVA/Human_wt/USA/VU12_13_6/2013/G12P[8]	2013-01-09	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919726	RVA/Human_wt/USA/VU12_13_132/2013/G12P[8]	2013-03-04	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918416	RVA/Human_wt/USA/VU12_13_135/2013/G12P[8]	2013-03-10	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918790	RVA/Human_wt/USA/VU12_13_73/2012/G12P[8]	2012-12-05	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919880	RVA/Human_wt/USA/VU12_13_134/2013/G12P[8]	2013-03-08	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919781	RVA/Human_wt/USA/VU12_13_12/2013/G12P[8]	2013-01-15	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919274	RVA/Human_wt/USA/VU12_13_146/2013/G12P[8]	2013-04-03	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918856	RVA/Human_wt/USA/VU12_13_205/2013/G12P[8]	2013-03-25	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP007202	RVA/Human_wt/PHI/TGO12_045/2012/G1P[8]	2012-11-XX	4	P	Philippines	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KT919241	RVA/Human_wt/USA/VU12_13_150/2013/G12P[8]	2013-04-11	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919351	RVA/Human_wt/USA/VU12_13_78/2012/G12P[8]	2012-12-17	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918878	RVA/Human_wt/USA/VU12_13_137/2013/G12P[8]	2013-03-13	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918680	RVA/Human_wt/USA/VU12_13_117/2013/G12P[8]	2013-02-18	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
LC066642	RVA/Human_wt/THA/PCB_180/2013/G1P[8]	2013-04-XX	4	P	Thailand	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KT919131	RVA/Human_wt/USA/VU12_13_200/2013/G12P[8]	2013-02-13	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919682	RVA/Human_wt/USA/VU12_13_87/2013/G12P[8]	2013-01-18	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KP007160	RVA/Human_wt/PHI/TGO12_004/2012/G1P[8]	2012-06-XX	4	P	Philippines	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
KT919373	RVA/Human_wt/USA/VU12_13_29/2013/G12P[8]	2013-02-13	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919395	RVA/Human_wt/USA/VU12_13_111/2013/G12P[8]	2013-02-14	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918922	RVA/Human_wt/USA/VU12_13_91/2013/G12P[8]	2013-01-21	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919891	RVA/Human_wt/USA/VU12_13_148/2013/G12P[8]	2013-03-30	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918812	RVA/Human_wt/USA/VU12_13_123/2013/G12P[8]	2013-02-25	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918515	RVA/Human_wt/USA/VU12_13_180/2013/G12P[8]	2013-01-14	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919208	RVA/Human_wt/USA/VU12_13_152/2013/G12P[8]	2013-04-19	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919715	RVA/Human_wt/USA/VU12_13_22/2013/G12P[8]	2013-01-30	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919296	RVA/Human_wt/USA/VU12_13_82/2013/G12P[8]	2013-01-07	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919329	RVA/Human_wt/USA/VU11_12_64/2012/G12P[8]	2012-11-18	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919142	RVA/Human_wt/USA/VU11_12_65/2012/G12P[8]	2012-11-18	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919649	RVA/Human_wt/USA/VU12_13_138/2013/G12P[8]	2013-03-11	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919627	RVA/Human_wt/USA/VU12_13_144/2013/G12P[8]	2013-03-24	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT918955	RVA/Human_wt/USA/VU12_13_199/2013/G12P[8]	2013-02-14	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919076	RVA/Human_wt/USA/VU12_13_13/2013/G12P[8]	2013-01-21	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919175	RVA/Human_wt/USA/VU12_13_3/2012/G12P[8]	2012-12-12	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919561	RVA/Human_wt/USA/VU12_13_124/2013/G12P[8]	2013-02-27	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KT919484	RVA/Human_wt/USA/VU11_12_58/2012/G12P[8]	2012-07-01	4	P	USA	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
LC066653	RVA/Human_wt/THA/SKT_109/2013/G1P[8]	2013-02-XX	4	P	Thailand	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[8]
