strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
KJ753005	RVA/Human_wt/ZAF/MRC_DPRU1491/2010/G2P[4]P[8]_mixed_genotype	2010-06-15	1	R	South_Africa	G2_P[4]_P[8]_I2_R2_C1_C2_M1_M2_A2_N2_T2_E2_H2_mixed_genotype	R2
AB975647	YR010	2012-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975665	YR050	2012-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ412542	RVA/Human_wt/PRY/1636SR/2008/G2P[4]	2008-09-XX	1	R	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ626987	RVA/Human_wt/PRY/1157A/2007/G9P[4]	2007-10-XX	1	R	Paraguay	G9_P[4]_I2_R2_C2_M2_A2_N2_T1_E3_H2	R2
AB975662	YR047	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975627	NT016	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975653	YR033	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ753357	RVA/Human_wt/ZAF/MRC_DPRU618/2003/G2P[4]	2003-06-20	1	R	South_Africa	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975657	YR041	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975659	YR043	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975623	NT004	2012-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975666	YR051	2012-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975635	KN041	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975656	YR040	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975651	YR024	2012-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975668	YR055	2012-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ626965	RVA/Human_wt/PRY/1040SR/2005/G2P[4]	2005-07-XX	1	R	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975652	YR032	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ753811	RVA/Human_wt/ZAF/MRC_DPRU2716/2008/G8P[4]P[8]_mixed_genotype	2008-08-26	1	R	South_Africa	G8_P[4]_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	R2
AB975632	KN010	2012-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975624	NT011	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975649	YR014	2012-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975655	YR035	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ412775	RVA/Human_wt/PRY/1613SR/2008/G2P[4]	2008-09-XX	1	R	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975663	YR048	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975643	KN055	2012-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975646	KN059	2012-07-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ626570	RVA/Human_wt/PRY/1463SR/2006/G2G9P[4]_mixed_genotype	2006-09-XX	1	R	Paraguay	G2_G9_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	R2
AB975670	YR061	2012-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975667	YR054	2012-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ626938	RVA/Human_wt/PRY/1488SR/2007/G2P[4]	2007-07-XX	1	R	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975641	KN053	2012-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975634	KN039	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975625	NT013	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975640	KN052	2012-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975636	KN046	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975631	KN006	2012-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ626751	RVA/Human_wt/PRY/1395SR/2006/G2P[4]	2006-08-XX	1	R	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ626715	RVA/Human_wt/PRY/1297SR/2005/G2P[4]	2005-09-XX	1	R	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975628	NT019	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975669	YR057	2012-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975638	KN050	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ626829	RVA/Human_wt/PRY/1387SR/2006/G2G9P[4]_mixed_genotype	2006-08-XX	1	R	Paraguay	G2_G9_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	R2
AB975637	KN048	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975654	YR034	2012-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ627161	RVA/Human_wt/PRY/1071SR/2005/G2P[4]	2005-07-XX	1	R	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975650	YR023	2012-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
AB975648	YR013	2012-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP752448	RVA/Human_wt/GMB/MRC_DPRU3190/2010/G2G12P[6]_mixed_genotype	2010-01-30	1	R	Gambia	G2_G12_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	R2
KP752720	RVA/Human_wt/SWZ/MRC_DPRU4506/2010/G2P[4]P[8]_mixed_genotype	2010-07-14	1	R	Swaziland	G2_P[4]_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	R2
KJ639012	RVA/Human/JPN/S13_30/2013/G3P[4]	2013-02-27	1	R	Japan	G3_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP752660	RVA/Human_wt/MUS/MRC_DPRU295/2012/G2P[4]	2012-04-11	1	R	Mauritius	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_E3_H2_mixed_genotype	R2
KP753145	RVA/Human_wt/TGO/MRC_DPRU5159/2010/G3P[6]	2010-11-XX	1	R	Togo	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP752505	RVA/Human_wt/GMB/MRC_DPRU3166/2008/G3P[6]	2008-05-25	1	R	Gambia	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP753235	RVA/Human_wt/MUS/MRC_DPRU296/2012/G2P[4]	2012-11-05	1	R	Mauritius	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_E3_H2_mixed_genotype	R2
KP752571	RVA/Human_wt/TZA/MRC_DPRU4570/2011/G8P[4]	2011-11-17	1	R	Tanzania	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KP752693	RVA/Human_wt/GMB/MRC_DPRU3199/2010/G2P[4]	2010-02-08	1	R	Gambia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP752482	RVA/Human_wt/ZAF/MRC_DPRU4992/1997/G3P[6]	1997-10-01	1	R	South_Africa	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP752460	RVA/Human_wt/ZAF/MRC_DPRU11051/1999/G9P[6]	1999-12-05	1	R	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP752732	RVA/Human_wt/ETH/MRC_DPRU4960/2010/G2P[X]	2010-08-06	1	R	Ethiopia	G2_P[x]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ639023	RVA/Human/JPN/S13_45/2013/G3P[4]	2013-03-14	1	R	Japan	G3_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP752971	RVA/Human_wt/GMB/MRC_DPRU3165/2008/G2P[6]	2008-06-12	1	R	Gambia	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP752812	RVA/Human_wt/TGO/MRC_DPRU5138/2010/G3P[6]	2010-08-XX	1	R	Togo	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP752801	RVA/Human_wt/MUS/MRC_DPRU308/2012/G2G12P[X]	2012-12-25	1	R	Mauritius	G2_G12_P[x]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	R2
JX965134	human/AUS/RCH041/2010/G2P4	2010-11-04	1	R	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KC834712	RVA/Human_wt/AUS/336190/2004/G2P4	2004-02-28	1	R	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KC834713	RVA/Human_wt/AUS/V233/1999/G2P4	1999-03-28	1	R	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KC571493	human_wt/AUS/SA066/2010/G2P4	2010-07-08	1	R	Australia	Gx_P[x]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
JX965133	human/AUS/WAPC703/2010/G2P4	2010-06-14	1	R	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
JX965135	human/AUS/MON008/2010/G2P4	2010-11-13	1	R	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KJ803835	RVA/Human_wt/PRY/492SR/2004/G8P[1]	2004-06-24	1	R	Paraguay	G8_P[1]_I2_R2_C2_M1_Ax_N2_T6_E12_H3	R2
KC834711	RVA/Human_wt/AUS/V203/2009/G2P4	2009-02-27	1	R	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KT918446	RVA/Human_wt/USA/VU12_13_145/2013/G2P[4]	2013-03-29	1	R	USA	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP007184	RVA/Human_wt/PHI/TGO12_012/2012/G1P[8]	2012-07-XX	1	R	Philippines	G1_P[8]_I2_R2_C2_M2_A2_N2_Tx_E2_Hx	R2
KU059788	RVA/Human_wt/AUS/WAPC2016/2014/G3P[8]	2014-09-23	1	R	Australia	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP007151	RVA/Human_wt/PHI/TGO12_003/2012/G2P[4]	2012-06-XX	1	R	Philippines	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP007162	RVA/Human_wt/PHI/TGO12_004/2012/G1P[8]	2012-06-XX	1	R	Philippines	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU059777	RVA/Human_wt/AUS/WAPC1740/2013/G3P[8]	2013-09-03	1	R	Australia	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC066639	RVA/Human_wt/THA/PCB_180/2013/G1P[8]	2013-04-XX	1	R	Thailand	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP007173	RVA/Human_wt/PHI/TGO12_007/2012/G2P[4]	2012-06-XX	1	R	Philippines	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC066661	RVA/Human_wt/THA/SSKT_41/2013/G1P[8]	2013-03-XX	1	R	Thailand	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC066650	RVA/Human_wt/THA/SKT_109/2013/G1P[8]	2013-02-XX	1	R	Thailand	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP007193	RVA/Human_wt/PHI/TGO12_016/2012/G1P[8]	2012-08-XX	1	R	Philippines	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KT918842	RVA/Human_wt/USA/VU12_13_26/2013/G2P[4]	2013-02-11	1	R	USA	G2_P[4]_I2_R2_C2_M1_A2_N2_T2_E2_H2	R2
KT919447	RVA/Human_wt/USA/VU12_13_176/2013/G1G6P[8]_mixed_genotype	2013-11-20	1	R	USA	G1_G6_P[8]_I2_R2_C2_M1_A3_N2_T6_E2_H3_mixed_genotype	R2
KU059766	RVA/Human_wt/AUS/D388/2013/G3P[8]	2013-04-19	1	R	Australia	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KP007204	RVA/Human_wt/PHI/TGO12_045/2012/G1P[8]	2012-11-XX	1	R	Philippines	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KT936626	RVA/Human_wt/THA/CMHN49_12/2012/G12P[6]	2012-02-02	1	R	Thailand	G12_P[6]_I2_R2_C2_Mx_A2_N2_T2_E2_H2	R2
KX362788	RVA/Human_wt/VNM/16020_92/VP1	2014-01-14	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362700	RVA/Human_wt/VNM/16020_72/VP1	2013-11-22	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362777	RVA/Human_wt/VNM/16020_91/VP1	2014-01-13	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX363245	RVA/Human_wt/VNM/12067_91/VP1	2013-04-01	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362667	RVA/Human_wt/VNM/16020_49/VP1	2013-10-03	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KU550263	RVA/Human_wt/ESP/SS61720845/2015/G3P[8]	2015-04-09	1	R	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX362799	RVA/Human_wt/VNM/16020_93/VP1	2014-01-16	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362569	RVA/Human_wt/VNM/16020_11/VP1	2013-07-02	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362634	RVA/Human_wt/VNM/16020_39/VP1	2013-09-10	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362832	RVA/Human_wt/VNM/12013_45/VP1	2012-10-31	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362711	RVA/Human_wt/VNM/16020_74/VP1	2013-11-29	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KU550265	RVA/Human_wt/ESP/SS61921417/2015/G3P[8]	2015-03-23	1	R	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX362612	RVA/Human_wt/VNM/16020_36/VP1	2013-08-28	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KU128892	RVA/Human_wt/Bel/BEF06018/2014/G29P41	2013-08-27	1	R	Belgium	Gx_P[13]_I2_R2_C2_M2_A11_N2_T6_E2_H3	R2
KX362645	RVA/Human_wt/VNM/16020_44/VP1	2013-09-23	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX363213	RVA/Human_wt/VNM/12067_87/VP1_c2	2013-02-26	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362722	RVA/Human_wt/VNM/16020_77/VP1	2013-12-12	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362821	RVA/Human_wt/VNM/16020_96/VP1	2014-01-21	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KU550264	RVA/Human_wt/ESP/SS75915299/2015/G3P[8]	2015-04-16	1	R	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU550266	RVA/Human_wt/ESP/SS96217158/2015/G3P[8]	2015-04-13	1	R	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX362656	RVA/Human_wt/VNM/16020_45/VP1	2013-09-24	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362733	RVA/Human_wt/VNM/16020_80/VP1	2013-12-19	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362744	RVA/Human_wt/VNM/16020_81/VP1	2013-12-20	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KU550267	RVA/Human_wt/ESP/SS98244047/2015/G3P[8]	2015-03-17	1	R	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX363117	RVA/Human_wt/VNM/12056_79/VP1_c2	2013-01-31	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX363192	RVA/Human_wt/VNM/12057_86/VP1_c2	2013-02-26	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362580	RVA/Human_wt/VNM/16020_19/VP1	2013-07-18	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KX362920	RVA/Human_wt/VNM/12034_68/VP1_c2	2012-12-24	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KU550262	RVA/Human_wt/ESP/SS98242319/2015/G3P[8]	2015-03-23	1	R	Spain	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU248372	RVA/Human_wt/BGN/J303/2010/G2P[4]	2010-02-XX	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU356618	RVA/Human_wt/BGN/M312/2013/G2P[4]	2013-08-05	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU248416	RVA/Human_wt/BGN/J263/2010/G2P[4]	2010-01-XX	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU356640	RVA/Human_wt/BGN/M292/2013/G2P[4]	2013-12-04	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU248383	RVA/Human_wt/BGN/J300/2010/G2P[4]	2010-02-XX	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU356629	RVA/Human_wt/BGN/M310/2013/G2P[4]	2013-08-02	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU356596	RVA/Human_wt/BGN/M315/2013/G2P[4]	2013-08-07	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU248405	RVA/Human_wt/BGN/J265/2010/G2P[4]	2010-01-XX	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU248427	RVA/Human_wt/BGN/J331/2010/G2P[4]	2010-02-XX	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M1_A2_N2_T2_E2_H1	R2
KU356662	RVA/Human_wt/BGN/M282/2013/G2P[4]	2013-11-27	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU199270	RVA/Human_wt/BGN/J306/2010/G2P[4]	2010-02-XX	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU356585	RVA/Human_wt/BGN/J251/2010/G2P[4]	2010-01-XX	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU199281	RVA/Human_wt/BGN/M334/2013/G2P[4]	2013-09-21	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU356607	RVA/Human_wt/BGN/M313/2013/G2P[4]	2013-08-05	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU248394	RVA/Human_wt/BGN/J266/2010/G2P[4]	2010-01-XX	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU356651	RVA/Human_wt/BGN/M289/2013/G2P[4]	2013-11-30	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KU356574	RVA/Human_wt/BGN/J253/2010/G2P[4]	2010-01-XX	1	R	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KY634803	VN_0365/G1P8/VP1/R2	2014-03-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634792	VN_0341/G1P8/VP1/R2	2014-02-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634776	VN_0326/mixedG1G2_P4P8/VP1/R2	2014-02-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634749	VN_0321/G2P4/VP1/R2	2014-02-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634738	VN_0299/G1P8/VP1/R2	2014-01-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634727	VN_0222/G2P4/VP1/R2	2013-09-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634716	VN_0221/G2P4/VP1/R2	2013-09-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634686	VN_0186/G2P4/VP1/R2	2013-07-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634700	VN_0196/mixedG3G9_P4P8/VP1/R2	2014-04-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634828	VN_1221/mixedG2G3_P4P8/VP1/R2	2014-06-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634855	VN_3096/G1P4/VP1/R2	2014-04-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
KY634642	VN_0140/G1P8/VP1/R2	2014-02-XX	1	R	Viet_Nam	Gx_P[x]_Ix_R2_Cx_Mx_Ax_Nx_Tx_Ex_Hx	R2
MF168163	RVA/Human_wt/USA/VU12_13_30/2013/G2P[4]	2013-02-21	1	R	USA	G2_P[4]_I2_R2_C2_M1_A2_N2_T2_E2_H2	R2
MF167965	RVA/Human_wt/USA/VU12_13_27/2013/G2P[4]	2013-02-11	1	R	USA	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX655506	RVA/Human_wt/UGA/MSK_13_048/2013/G9P[8]	2013-04-15	1	R	Uganda	G9_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX655473	RVA/Human_wt/UGA/MUL_12_117/2012/G3P[6]	2012-11-26	1	R	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX655495	RVA/Human_wt/UGA/MUL_13_160/2013/G8P[4]	2013-01-04	1	R	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX655462	RVA/Human_wt/UGA/MUL_13_496/2013/G8P[4]	2013-08-29	1	R	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX655517	RVA/Human_wt/UGA/MUL_13_427/2013/G8P[4]	2013-07-05	1	R	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX655451	RVA/Human_wt/UGA/MUL_13_204/2013/G8P[6]	2013-01-24	1	R	Uganda	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX655438	RVA/Human_wt/UGA/MUL_13_171/2013/G3P[6]	2013-01-10	1	R	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX655437	RVA/Human_wt/UGA/MUL_13_171/2013/G3P[6]	2013-01-10	1	R	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX632331	RVA/Human_wt/UGA/MUL_12_104/2012/G3P[6]	2012-11-15	1	R	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX632276	RVA/Human_wt/UGA/MUL_13_166/2013/G3P[6]	2013-01-05	1	R	Uganda	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KX632254	RVA/Human_wt/UGA/MUL_13_308/2013/G8P[6]	2013-03-21	1	R	Uganda	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MF469135	RVA/Human_wt/USA/SSCRTV_00011/2013/G2P[4]	2013-04-05	1	R	USA	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_Hx	R2
KX880417	RVA/Human_wt/DEU/GER33_15/2015/G3P[8]	2015-03-XX	1	R	Germany	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
